time,x,y,z,MF
15:16:27:9,-12.55,-10.26,14.40,21.68
15:16:27:9,-12.07,-10.75,13.55,21.09
15:16:28:0,-11.70,-11.12,12.89,20.65
15:16:28:0,-10.85,-12.81,14.27,22.03
15:16:28:0,-10.67,-13.17,14.56,22.35
15:16:28:0,-8.62,-11.12,13.56,19.54
15:16:28:0,-8.81,-11.01,13.37,19.43
15:16:28:1,-9.47,-10.60,12.72,19.08
15:16:28:1,-8.56,-10.85,12.80,18.84
15:16:28:1,-7.59,-11.12,12.89,18.64
15:16:28:1,-7.46,-9.97,12.51,17.65
15:16:28:1,-7.42,-9.58,12.38,17.33
15:16:28:1,-7.93,-7.35,11.21,15.58
15:16:28:2,-7.93,-7.12,11.03,15.33
15:16:28:2,-7.93,-5.64,9.87,13.86
15:16:28:2,-7.11,-5.37,9.87,13.29
15:16:28:2,-5.88,-4.96,9.87,12.51
15:16:28:2,-5.42,-2.45,9.65,11.34
15:16:28:2,-5.20,-1.19,9.54,10.92
15:16:28:2,-4.08,0.24,11.56,12.26
15:16:28:3,-3.87,0.45,11.63,12.27
15:16:28:3,-1.94,2.06,10.37,10.75
15:16:28:3,-2.11,2.78,10.32,10.89
15:16:28:3,-2.46,4.28,10.21,11.34
15:16:28:3,-2.36,4.78,10.50,11.78
15:16:28:4,-2.29,5.13,10.71,12.09
15:16:28:4,-0.39,6.45,10.00,11.90
15:16:28:4,-0.06,6.67,9.87,11.92
15:16:28:4,-0.40,7.02,11.55,13.52
15:16:28:4,0.36,7.61,11.71,13.97
15:16:28:4,2.67,9.41,12.22,15.65
15:16:28:5,2.06,8.45,12.30,15.07
15:16:28:5,1.48,7.53,12.38,14.57
15:16:28:5,2.40,7.66,12.51,14.87
15:16:28:5,2.67,7.70,12.55,14.97
15:16:28:5,3.53,8.56,13.06,16.00
15:16:28:5,3.53,8.44,13.17,16.04
15:16:28:6,3.53,7.87,13.73,16.21
15:16:28:6,2.65,8.17,13.73,16.19
15:16:28:6,1.48,8.56,13.73,16.24
15:16:28:6,3.97,7.25,12.45,14.94
15:16:28:6,5.07,6.67,11.88,14.54
15:16:28:6,3.92,8.80,13.33,16.44
15:16:28:7,3.80,8.91,13.35,16.49
15:16:28:7,3.02,9.07,12.89,16.05
15:16:28:7,3.26,8.95,12.54,15.74
15:16:28:7,3.70,8.73,11.88,15.20
15:16:28:7,2.96,8.41,12.81,15.61
15:16:28:7,2.50,8.22,13.39,15.91
15:16:28:8,1.90,7.91,11.92,14.43
15:16:28:8,1.84,7.88,11.72,14.24
15:16:28:8,3.87,8.56,12.72,15.81
15:16:28:8,3.92,8.51,12.58,15.69
15:16:28:8,4.04,8.39,12.22,15.36
15:16:28:8,3.31,8.02,12.22,14.98
15:16:28:9,2.67,7.70,12.22,14.69
15:16:28:9,4.18,7.29,12.89,15.38
15:16:28:9,4.56,7.19,13.06,15.58
15:16:28:9,4.04,8.39,13.89,16.72
15:16:28:9,3.84,8.12,13.63,16.33
15:16:28:9,3.02,7.02,12.55,14.69
15:16:29:0,3.17,7.33,12.09,14.49
15:16:29:0,3.36,7.70,11.55,14.28
15:16:29:0,3.73,6.10,12.87,14.73
15:16:29:0,3.87,5.48,13.39,14.98
15:16:29:0,3.87,5.48,12.07,13.81
15:16:29:0,3.75,5.79,12.09,13.92
15:16:29:1,2.85,8.22,12.38,15.13
15:16:29:1,3.36,7.96,12.38,15.10
15:16:29:1,4.21,7.53,12.38,15.09
15:16:29:1,4.76,6.54,12.28,14.71
15:16:29:1,5.07,5.99,12.22,14.52
15:16:29:1,5.22,6.45,13.58,15.92
15:16:29:2,5.26,6.51,13.71,16.06
15:16:29:2,5.75,6.67,13.22,15.89
15:16:29:2,5.65,6.47,12.92,15.52
15:16:29:2,5.41,5.99,12.22,14.64
15:16:29:2,5.41,6.18,12.03,14.57
15:16:29:2,5.41,6.33,11.88,14.51
15:16:29:3,6.54,5.77,12.44,15.19
15:16:29:3,6.78,5.65,12.55,15.34
15:16:29:3,6.27,6.85,12.72,15.75
15:16:29:3,6.00,6.66,12.54,15.41
15:16:29:3,5.07,5.99,11.88,14.24
15:16:29:3,5.15,6.24,11.80,14.31
15:16:29:4,5.24,6.50,11.71,14.39
15:16:29:4,5.88,5.35,12.34,14.68
15:16:29:4,6.10,4.96,12.55,14.81
15:16:29:4,6.78,5.65,11.55,14.53
15:16:29:4,6.88,5.70,11.74,14.75
15:16:29:4,7.47,5.99,12.89,16.05
15:16:29:5,6.63,6.13,12.34,15.29
15:16:29:5,5.41,6.33,11.55,14.24
15:16:29:5,5.18,6.10,10.87,13.50
15:16:29:5,5.07,5.99,10.54,13.14
15:16:29:5,7.63,5.03,12.11,15.17
15:16:29:6,7.68,5.06,12.19,15.27
15:16:29:6,5.92,6.50,11.71,14.65
15:16:29:6,5.81,5.71,11.71,14.27
15:16:29:6,5.58,4.11,11.71,13.61
15:16:29:6,6.09,5.22,11.61,14.12
15:16:29:6,6.44,5.99,11.55,14.51
15:16:29:6,6.15,5.70,12.12,14.74
15:16:29:7,6.10,5.65,12.22,14.78
15:16:29:7,6.44,5.65,10.88,13.84
15:16:29:7,6.31,5.86,10.75,13.78
15:16:29:7,5.92,6.50,10.37,13.60
15:16:29:7,6.63,5.45,10.89,13.86
15:16:29:7,7.30,4.45,11.38,14.23
15:16:29:8,7.03,4.72,12.68,15.25
15:16:29:8,6.95,4.79,13.06,15.55
15:16:29:8,5.92,5.48,10.71,13.41
15:16:29:8,5.95,5.33,10.97,13.57
15:16:29:8,6.10,4.62,12.22,14.42
15:16:29:8,6.47,5.15,12.73,15.18
15:16:29:9,6.95,5.82,13.39,16.17
15:16:29:9,6.11,4.98,12.57,14.84
15:16:29:9,5.75,4.62,12.22,14.27
15:16:29:9,7.90,5.45,13.35,16.44
15:16:29:9,7.76,5.46,13.37,16.40
15:16:30:0,5.75,5.31,13.22,15.36
15:16:30:0,5.82,5.74,13.28,15.59
15:16:30:0,5.92,6.50,13.39,16.02
15:16:30:0,6.99,5.86,13.18,16.03
15:16:30:0,7.64,5.48,13.06,16.09
15:16:30:0,7.48,5.63,11.72,15.00
15:16:30:1,7.43,5.64,11.57,14.86
15:16:30:1,5.75,5.31,12.55,14.79
15:16:30:1,6.14,5.31,12.17,14.63
15:16:30:1,7.12,5.31,11.21,14.30
15:16:30:1,7.03,5.40,11.12,14.22
15:16:30:1,6.95,5.48,11.04,14.15
15:16:30:1,7.64,6.99,13.61,17.11
15:16:30:2,7.81,7.36,14.23,17.82
15:16:30:2,7.12,4.96,14.23,16.67
15:16:30:2,7.12,5.17,13.76,16.33
15:16:30:2,7.12,5.99,11.88,15.09
15:16:30:2,7.60,6.15,12.35,15.75
15:16:30:3,8.15,6.33,12.89,16.51
15:16:30:3,7.15,5.58,12.64,15.56
15:16:30:3,6.78,5.31,12.55,15.22
15:16:30:3,6.95,6.16,13.39,16.29
15:16:30:3,7.10,6.01,13.16,16.12
15:16:30:3,8.15,4.96,11.55,14.98
15:16:30:4,7.88,5.49,11.68,15.12
15:16:30:4,7.47,6.33,11.88,15.40
15:16:30:4,6.46,5.77,12.65,15.33
15:16:30:4,5.92,5.48,13.06,15.35
15:16:30:4,5.92,5.48,12.75,15.09
15:16:30:4,5.91,5.44,12.74,15.06
15:16:30:5,5.58,4.79,13.06,14.99
15:16:30:5,5.87,4.87,12.93,15.01
15:16:30:5,6.94,5.16,12.45,15.16
15:16:30:5,7.42,5.68,12.42,15.54
15:16:30:5,7.30,6.85,13.06,16.45
15:16:30:5,7.21,6.07,12.97,16.03
15:16:30:6,7.12,5.31,12.89,15.65
15:16:30:6,7.25,4.65,13.02,15.61
15:16:30:6,7.30,4.45,13.06,15.60
15:16:30:6,6.95,4.11,13.39,15.64
15:16:30:6,6.84,4.44,13.39,15.68
15:16:30:6,6.27,6.16,13.39,16.02
15:16:30:7,6.48,5.65,13.60,16.10
15:16:30:7,6.78,4.96,13.89,16.24
15:16:30:7,6.90,5.79,13.32,16.08
15:16:30:7,6.95,6.16,13.06,16.02
15:16:30:7,6.14,5.35,12.58,14.98
15:16:30:7,6.12,5.22,12.58,14.93
15:16:30:8,6.44,4.28,12.89,15.03
15:16:30:8,6.79,4.75,12.66,15.13
15:16:30:8,7.47,5.65,12.22,15.39
15:16:30:8,7.88,5.65,12.22,15.60
15:16:30:8,8.15,5.65,12.22,15.74
15:16:30:8,8.30,5.80,12.66,16.21
15:16:30:9,8.32,5.81,12.71,16.27
15:16:30:9,8.15,4.28,11.21,14.51
15:16:30:9,7.97,4.92,11.75,15.02
15:16:30:9,7.47,6.67,13.22,16.59
15:16:30:9,7.74,7.13,13.13,16.83
15:16:30:9,7.98,7.53,13.06,17.05
15:16:31:0,7.16,4.27,12.26,14.82
15:16:31:0,6.95,3.42,12.05,14.33
15:16:31:0,6.27,5.48,14.06,16.34
15:16:31:0,6.30,5.51,14.03,16.34
15:16:31:0,6.44,5.65,13.89,16.32
15:16:31:0,6.21,5.73,12.91,15.42
15:16:31:1,5.92,5.82,11.71,14.36
15:16:31:1,7.63,5.82,12.43,15.71
15:16:31:1,8.32,5.82,12.72,16.28
15:16:31:1,7.48,5.32,12.88,15.82
15:16:31:1,7.60,5.32,12.87,15.86
15:16:31:1,8.66,5.48,12.72,16.34
15:16:31:2,8.35,6.05,12.66,16.32
15:16:31:2,7.81,7.02,12.55,16.36
15:16:31:2,7.59,6.15,12.13,15.57
15:16:31:2,7.47,5.65,11.88,15.13
15:16:31:2,6.85,5.65,12.18,15.08
15:16:31:2,6.78,5.66,12.22,15.08
15:16:31:3,6.78,5.99,12.22,15.20
15:16:31:3,6.88,5.69,12.32,15.21
15:16:31:3,7.12,4.96,12.55,15.26
15:16:31:3,7.98,5.63,11.52,15.11
15:16:31:3,8.66,6.16,10.71,15.09
15:16:31:3,8.66,6.44,12.91,16.83
15:16:31:4,8.66,6.50,13.39,17.22
15:16:31:4,7.98,5.13,13.06,16.14
15:16:31:4,8.16,5.10,13.09,16.25
15:16:31:4,8.83,4.96,13.22,16.66
15:16:31:4,8.75,5.04,13.46,16.83
15:16:31:4,8.66,5.13,13.73,17.02
15:16:31:5,8.28,5.26,13.11,16.37
15:16:31:5,8.15,5.31,12.89,16.14
15:16:31:5,8.32,5.82,13.39,16.80
15:16:31:5,8.19,5.69,13.29,16.62
15:16:31:5,7.15,4.65,12.50,15.13
15:16:31:5,6.65,5.66,12.59,15.32
15:16:31:6,6.61,6.16,12.72,15.60
15:16:31:6,6.61,5.14,11.38,14.13
15:16:31:6,6.72,4.98,11.40,14.14
15:16:31:6,7.47,3.94,11.55,14.30
15:16:31:6,7.20,4.20,11.15,13.92
15:16:31:6,6.78,4.62,10.54,13.36
15:16:31:7,7.68,5.07,12.30,15.36
15:16:31:7,8.15,5.31,13.22,16.41
15:16:31:7,8.15,6.56,12.30,16.15
15:16:31:7,8.14,6.58,12.21,16.08
15:16:31:7,7.98,4.79,12.05,15.23
15:16:31:7,7.98,4.90,12.05,15.26
15:16:31:8,7.98,5.13,12.05,15.34
15:16:31:8,8.08,5.43,12.92,16.18
15:16:31:8,8.15,5.65,13.56,16.80
15:16:31:8,8.87,4.93,13.14,16.60
15:16:31:8,9.01,4.79,13.06,16.57
15:16:31:8,8.15,5.31,12.89,16.14
15:16:31:9,8.23,5.47,12.81,16.18
15:16:31:9,8.49,5.99,12.55,16.30
15:16:31:9,8.06,5.91,12.47,15.98
15:16:31:9,7.64,5.82,12.38,15.67
15:16:31:9,7.24,6.47,11.75,15.24
15:16:31:9,7.12,6.67,11.55,15.12
15:16:32:0,7.30,4.79,12.38,15.15
15:16:32:0,7.48,4.82,12.41,15.27
15:16:32:0,8.49,4.96,12.55,15.95
15:16:32:0,8.27,5.76,12.91,16.38
15:16:32:0,7.98,6.85,13.39,17.02
15:16:32:0,7.74,5.91,13.16,16.37
15:16:32:1,7.64,5.48,13.06,16.09
15:16:32:1,9.42,6.94,13.85,18.13
15:16:32:1,9.37,7.00,13.83,18.11
15:16:32:1,7.64,6.85,13.06,16.60
15:16:32:1,7.70,6.43,13.11,16.51
15:16:32:1,7.81,5.65,13.22,16.36
15:16:32:2,8.01,5.65,12.82,16.14
15:16:32:2,8.15,5.65,12.55,16.00
15:16:32:2,8.30,6.10,12.12,15.90
15:16:32:2,8.32,6.16,12.06,15.89
15:16:32:2,8.83,5.31,13.56,17.03
15:16:32:2,8.33,5.44,13.42,16.71
15:16:32:3,6.95,5.82,13.06,15.89
15:16:32:3,7.86,5.82,12.88,16.17
15:16:32:3,8.66,5.82,12.72,16.45
15:16:32:3,8.66,6.36,12.99,16.86
15:16:32:3,8.66,6.50,13.06,16.96
15:16:32:4,7.81,6.67,12.55,16.22
15:16:32:4,7.58,6.51,12.90,16.32
15:16:32:4,6.61,5.82,14.40,16.88
15:16:32:4,7.23,5.66,13.33,16.19
15:16:32:4,7.98,5.48,12.05,15.46
15:16:32:4,7.12,5.60,12.89,15.75
15:16:32:5,6.78,5.65,13.22,15.90
15:16:32:5,8.45,6.32,13.88,17.44
15:16:32:5,8.53,6.14,13.93,17.45
15:16:32:5,8.83,4.62,14.23,17.37
15:16:32:5,8.90,4.81,13.66,17.00
15:16:32:5,9.01,5.13,12.72,16.41
15:16:32:5,9.11,5.46,13.26,16.99
15:16:32:6,9.18,5.65,13.56,17.32
15:16:32:6,10.41,5.96,14.46,18.79
15:16:32:6,10.51,6.02,14.58,18.95
15:16:32:6,9.35,6.85,15.07,19.01
15:16:32:6,9.50,6.59,15.02,18.95
15:16:32:7,9.86,5.99,14.90,18.84
15:16:32:7,10.72,6.09,14.81,19.27
15:16:32:7,11.40,6.16,14.73,19.62
15:16:32:7,10.98,6.30,15.70,20.16
15:16:32:7,10.89,6.33,15.90,20.29
15:16:32:7,9.52,7.70,15.57,19.81
15:16:32:8,9.63,7.44,15.31,19.56
15:16:32:8,10.03,6.50,14.40,18.71
15:16:32:8,10.12,5.76,14.80,18.83
15:16:32:8,10.20,4.96,15.23,18.99
15:16:32:8,9.56,5.09,15.11,18.59
15:16:32:8,9.35,5.13,15.07,18.46
15:16:32:9,8.66,4.11,14.73,17.58
15:16:32:9,8.76,3.87,14.83,17.65
15:16:32:9,9.35,2.40,15.40,18.17
15:16:32:9,8.31,2.33,15.20,17.48
15:16:32:9,6.78,2.23,14.90,16.52
15:16:32:9,7.01,2.00,14.23,15.99
15:16:32:9,7.12,1.88,13.89,15.73
15:16:33:0,7.60,-0.19,14.36,16.25
15:16:33:0,7.57,-0.27,14.29,16.17
15:16:33:0,6.61,0.69,12.72,14.35
15:16:33:0,5.99,-0.05,12.45,13.81
15:16:33:0,4.73,-1.54,11.88,12.88
15:16:33:1,4.73,-2.55,13.86,14.87
15:16:33:1,4.73,-3.25,15.23,16.28
15:16:33:1,5.46,-4.86,15.09,16.77
15:16:33:1,5.58,-5.13,15.07,16.87
15:16:33:1,1.82,-3.76,14.73,15.31
15:16:33:1,1.90,-4.27,14.31,15.06
15:16:33:2,2.16,-5.82,13.06,14.45
15:16:33:2,1.37,-6.78,12.80,14.55
15:16:33:2,0.62,-7.70,12.55,14.74
15:16:33:2,-0.58,-8.36,12.68,15.20
15:16:33:2,-0.92,-8.55,12.72,15.36
15:16:33:2,-1.60,-8.55,13.06,15.69
15:16:33:3,-1.93,-8.29,12.91,15.46
15:16:33:3,-3.49,-7.01,12.22,14.51
15:16:33:3,-3.86,-6.94,12.73,15.00
15:16:33:3,-4.34,-6.84,13.39,15.65
15:16:33:3,-4.22,-7.20,14.68,16.89
15:16:33:3,-4.17,-7.35,15.23,17.42
15:16:33:3,-3.84,-7.35,14.27,16.50
15:16:33:4,-3.99,-7.23,14.32,16.53
15:16:33:4,-5.54,-5.99,15.23,17.28
15:16:33:4,-5.54,-5.86,14.75,16.81
15:16:33:4,-5.54,-5.64,13.89,15.99
15:16:33:4,-5.22,-4.90,14.62,16.28
15:16:33:5,-5.02,-4.45,15.07,16.49
15:16:33:5,-7.30,-3.99,16.11,18.13
15:16:33:5,-7.61,-3.94,16.24,18.36
15:16:33:5,-8.79,-4.10,16.07,18.77
15:16:33:5,-9.22,-3.86,15.93,18.81
15:16:33:5,-10.33,-3.25,15.57,18.96
15:16:33:6,-10.89,-4.18,16.48,20.19
15:16:33:6,-11.35,-4.96,17.24,21.23
15:16:33:6,-10.39,-3.16,17.11,20.26
15:16:33:6,-10.16,-2.74,17.08,20.06
15:16:33:6,-11.35,-3.25,16.91,20.63
15:16:33:6,-11.04,-3.63,16.81,20.44
15:16:33:7,-9.81,-5.13,16.41,19.79
15:16:33:7,-10.29,-4.34,16.25,19.72
15:16:33:7,-10.84,-3.42,16.07,19.68
15:16:33:7,-10.47,-3.05,17.17,20.34
15:16:33:7,-10.33,-2.91,17.58,20.60
15:16:33:7,-8.81,-3.75,17.41,19.87
15:16:33:8,-8.71,-3.97,17.50,19.94
15:16:33:8,-8.10,-5.47,18.08,20.56
15:16:33:8,-8.04,-5.27,17.37,19.85
15:16:33:8,-7.93,-4.96,16.24,18.74
15:16:33:8,-7.60,-4.63,16.35,18.61
15:16:33:8,-7.42,-4.45,16.41,18.55
15:16:33:9,-5.70,-5.54,16.87,18.65
15:16:33:9,-5.48,-5.60,16.90,18.62
15:16:33:9,-4.17,-4.62,16.57,17.70
15:16:33:9,-3.85,-5.15,16.89,18.07
15:16:33:9,-3.14,-6.33,17.58,18.95
15:16:33:9,-2.26,-7.01,17.68,19.15
15:16:34:0,-1.60,-7.53,17.75,19.34
15:16:34:0,1.40,-9.38,15.93,18.54
15:16:34:0,1.99,-9.75,15.57,18.48
15:16:34:0,3.02,-7.35,16.24,18.08
15:16:34:0,4.40,-7.71,16.43,18.68
15:16:34:0,9.01,-8.89,17.08,21.26
15:16:34:1,10.69,-8.73,19.06,23.54
15:16:34:1,12.43,-8.55,21.10,25.94
15:16:34:1,15.53,-7.52,23.38,29.06
15:16:34:1,16.53,-7.18,24.11,30.11
15:16:34:1,20.64,-10.26,28.47,36.63
15:16:34:1,21.24,-10.13,28.96,37.31
15:16:34:2,24.57,-9.41,31.66,41.16
15:16:34:2,25.50,-9.62,32.70,42.57
15:16:34:2,26.80,-9.92,34.17,44.54
15:16:34:2,27.15,-10.97,35.65,46.13
15:16:34:2,27.31,-11.46,36.35,46.89
15:16:34:2,28.44,-12.91,35.56,47.33
15:16:34:3,28.43,-12.93,35.56,47.33
15:16:34:3,27.48,-11.97,36.18,46.99
15:16:34:3,27.71,-11.63,35.95,46.86
15:16:34:3,28.17,-10.95,35.51,46.63
15:16:34:3,28.27,-11.46,35.81,47.04
15:16:34:3,28.34,-11.80,36.01,47.32
15:16:34:4,27.45,-11.80,35.15,46.13
15:16:34:4,27.31,-11.80,35.01,45.94
15:16:34:4,29.02,-12.83,37.02,48.76
15:16:34:4,28.67,-12.74,36.42,48.07
15:16:34:4,27.66,-12.49,34.67,46.08
15:16:34:4,27.47,-12.67,35.02,46.28
15:16:34:5,27.31,-12.83,35.34,46.47
15:16:34:5,28.38,-12.83,35.34,47.11
15:16:34:5,28.68,-12.83,35.34,47.29
15:16:34:5,28.00,-12.83,35.01,46.63
15:16:34:5,27.96,-12.43,35.16,46.61
15:16:34:5,27.83,-10.60,35.85,46.60
15:16:34:6,28.05,-11.59,35.18,46.46
15:16:34:6,28.34,-12.83,34.34,46.33
15:16:34:6,28.34,-13.07,33.87,46.05
15:16:34:6,28.34,-13.17,33.67,45.94
15:16:34:6,26.02,-12.51,33.99,44.60
15:16:34:7,26.09,-12.54,33.82,44.52
15:16:34:7,27.48,-13.00,32.16,44.26
15:16:34:7,26.61,-12.63,31.67,43.25
15:16:34:7,25.09,-11.97,30.82,41.50
15:16:34:7,24.55,-11.44,30.92,41.11
15:16:34:7,24.23,-11.12,30.99,40.88
15:16:34:7,23.47,-11.88,29.34,39.41
15:16:34:8,23.34,-11.96,29.10,39.18
15:16:34:8,21.67,-11.29,27.13,36.51
15:16:34:8,21.13,-11.05,27.08,36.08
15:16:34:8,19.78,-10.43,26.96,35.03
15:16:34:8,19.41,-9.87,25.49,33.52
15:16:34:8,19.10,-9.41,24.28,32.29
15:16:34:9,17.85,-8.16,23.87,30.90
15:16:34:9,17.56,-7.87,23.78,30.59
15:16:34:9,13.62,-8.72,21.94,27.26
15:16:34:9,13.13,-8.65,21.59,26.71
15:16:34:9,11.23,-8.38,20.26,24.63
15:16:34:9,10.18,-8.95,19.55,23.79
15:16:35:0,9.01,-9.58,18.75,22.90
15:16:35:0,7.37,-7.95,18.14,21.13
15:16:35:0,6.78,-7.35,17.92,20.52
15:16:35:0,3.37,-6.67,17.58,19.10
15:16:35:0,2.74,-6.67,17.49,18.92
15:16:35:1,-1.43,-6.67,16.91,18.23
15:16:35:1,-2.65,-6.27,16.38,17.74
15:16:35:1,-4.51,-5.64,15.57,17.16
15:16:35:1,-5.86,-5.64,16.01,17.96
15:16:35:1,-6.56,-5.64,16.24,18.40
15:16:35:1,-6.56,-3.12,16.55,18.07
15:16:35:2,-6.71,-2.96,16.64,18.18
15:16:35:2,-9.13,-3.76,17.75,20.31
15:16:35:2,-8.70,-3.44,17.53,19.87
15:16:35:2,-7.76,-2.74,17.08,18.96
15:16:35:2,-8.26,-1.64,17.57,19.48
15:16:35:2,-8.62,-0.85,17.92,19.90
15:16:35:2,-8.47,-0.71,17.77,19.70
15:16:35:3,-8.45,-0.68,17.75,19.67
15:16:35:3,-9.13,-2.05,18.08,20.36
15:16:35:3,-9.17,-1.93,17.80,20.12
15:16:35:3,-9.30,-1.54,16.91,19.36
15:16:35:3,-8.27,-1.54,17.59,19.49
15:16:35:3,-7.25,-1.54,18.25,19.70
15:16:35:4,-8.04,-1.54,17.74,19.53
15:16:35:4,-8.27,-1.54,17.58,19.49
15:16:35:4,-8.96,-1.19,17.92,20.07
15:16:35:4,-9.13,-1.19,17.86,20.09
15:16:35:4,-9.99,-1.19,17.58,20.25
15:16:35:5,-8.96,-1.19,18.01,20.15
15:16:35:5,-7.59,-1.19,18.59,20.11
15:16:35:5,-7.47,-1.08,17.31,18.89
15:16:35:5,-7.42,-1.02,16.74,18.34
15:16:35:5,-5.95,-2.82,15.62,16.96
15:16:35:5,-5.94,-3.00,15.63,16.98
15:16:35:6,-6.56,-3.93,16.24,17.95
15:16:35:6,-7.04,-4.29,16.36,18.32
15:16:35:6,-7.93,-4.96,16.57,19.03
15:16:35:6,-7.51,-4.33,15.34,17.62
15:16:35:6,-7.25,-3.93,14.56,16.74
15:16:35:6,-6.65,-6.33,16.03,18.48
15:16:35:7,-6.57,-6.68,16.23,18.74
15:16:35:7,-6.91,-8.04,14.90,18.28
15:16:35:7,-6.77,-8.46,15.04,18.53
15:16:35:7,-6.39,-9.58,15.40,19.23
15:16:35:7,-6.76,-9.76,15.22,19.31
15:16:35:7,-7.08,-9.92,15.07,19.38
15:16:35:8,-5.58,-11.70,14.40,19.37
15:16:35:8,-5.20,-12.15,14.23,19.41
15:16:35:8,-4.17,-13.17,14.23,19.83
15:16:35:8,-4.00,-13.01,14.00,19.52
15:16:35:8,-3.31,-12.32,13.06,18.25
15:16:35:8,-1.98,-12.55,13.29,18.39
15:16:35:9,-0.40,-12.83,13.56,18.67
15:16:35:9,-1.27,-12.46,13.44,18.37
15:16:35:9,-1.60,-12.32,13.39,18.26
15:16:35:9,-0.42,-10.46,13.22,16.87
15:16:35:9,-0.65,-10.11,13.18,16.63
15:16:35:9,-2.46,-7.70,12.89,15.21
15:16:36:0,-2.13,-6.85,12.44,14.36
15:16:36:0,-1.60,-5.47,11.71,13.03
15:16:36:0,-0.61,-5.14,12.47,13.50
15:16:36:0,-0.06,-4.96,12.89,13.81
15:16:36:0,1.65,-2.63,12.43,12.81
15:16:36:0,1.84,-2.22,12.36,12.70
15:16:36:1,2.33,1.88,11.88,12.25
15:16:36:1,1.81,2.40,12.19,12.56
15:16:36:1,0.62,3.59,12.89,13.39
15:16:36:1,1.89,5.06,12.60,13.71
15:16:36:1,2.85,6.16,12.38,14.12
15:16:36:1,1.42,6.45,12.38,14.03
15:16:36:2,1.14,6.50,12.38,14.03
15:16:36:2,1.14,8.22,12.72,15.18
15:16:36:2,1.68,8.60,12.72,15.45
15:16:36:2,3.53,9.93,12.72,16.52
15:16:36:2,3.95,10.01,13.46,17.23
15:16:36:2,4.39,10.10,14.23,17.99
15:16:36:3,5.29,10.48,14.10,18.35
15:16:36:3,5.58,10.61,14.06,18.48
15:16:36:3,6.44,11.12,14.90,19.68
15:16:36:3,6.51,11.05,14.97,19.71
15:16:36:3,6.95,10.61,15.40,19.95
15:16:36:3,6.81,10.33,14.71,19.22
15:16:36:4,6.61,9.93,13.73,18.18
15:16:36:4,6.38,11.08,14.40,19.26
15:16:36:4,6.27,11.64,14.73,19.79
15:16:36:4,6.11,10.51,15.20,19.47
15:16:36:4,6.10,10.39,15.16,19.37
15:16:36:4,6.10,9.75,14.23,18.30
15:16:36:5,6.15,9.81,14.40,18.48
15:16:36:5,6.27,9.93,14.73,18.84
15:16:36:5,5.65,9.11,14.53,18.06
15:16:36:5,5.24,8.56,14.40,17.55
15:16:36:5,6.71,9.14,13.24,17.44
15:16:36:5,6.95,9.24,13.06,17.44
15:16:36:6,4.90,9.58,14.40,17.97
15:16:36:6,4.90,9.93,14.57,18.30
15:16:36:6,4.90,10.95,15.07,19.26
15:16:36:6,5.52,10.15,14.98,18.92
15:16:36:6,6.10,9.41,14.90,18.65
15:16:36:6,6.23,9.81,14.24,18.38
15:16:36:7,6.27,9.93,14.06,18.32
15:16:36:7,6.27,10.27,14.40,18.76
15:16:36:7,6.42,10.24,14.49,18.86
15:16:36:7,7.12,10.10,14.90,19.36
15:16:36:7,5.91,10.55,14.75,19.07
15:16:36:7,4.39,11.12,14.56,18.84
15:16:36:8,5.35,11.12,13.85,18.55
15:16:36:8,5.75,11.12,13.56,18.46
15:16:36:8,4.09,10.79,15.19,19.07
15:16:36:8,4.13,10.83,15.08,19.02
15:16:36:8,4.90,11.29,13.73,18.44
15:16:36:8,4.90,11.17,13.73,18.36
15:16:36:9,4.90,10.95,13.73,18.23
15:16:36:9,5.76,10.74,14.36,18.83
15:16:36:9,6.27,10.61,14.73,19.21
15:16:36:9,6.27,10.91,14.13,18.92
15:16:36:9,6.20,10.95,14.05,18.86
15:16:37:0,3.53,10.95,13.39,17.66
15:16:37:0,3.93,10.65,13.88,17.93
15:16:37:0,4.90,9.93,15.07,18.70
15:16:37:0,4.71,10.68,14.14,18.34
15:16:37:0,4.56,11.29,13.39,18.10
15:16:37:0,4.42,10.04,15.17,18.72
15:16:37:0,4.39,9.75,15.57,18.89
15:16:37:1,5.07,10.10,12.89,17.14
15:16:37:1,4.81,10.35,13.35,17.57
15:16:37:1,3.87,11.29,15.07,19.22
15:16:37:1,4.69,11.46,14.27,18.89
15:16:37:1,5.58,11.64,13.39,18.60
15:16:37:1,4.70,10.75,14.26,18.46
15:16:37:2,4.39,10.44,14.56,18.45
15:16:37:2,3.02,10.78,12.55,16.82
15:16:37:2,3.25,10.92,12.73,17.09
15:16:37:2,4.73,11.81,13.89,18.84
15:16:37:2,4.32,11.53,14.43,18.97
15:16:37:2,3.70,11.12,15.23,19.22
15:16:37:3,4.61,11.12,14.35,18.73
15:16:37:3,5.07,11.12,13.89,18.51
15:16:37:3,6.34,10.49,13.27,18.06
15:16:37:3,6.29,10.49,13.31,18.08
15:16:37:3,3.87,11.29,14.73,18.96
15:16:37:4,4.53,10.74,14.30,18.45
15:16:37:4,5.92,9.58,13.39,17.50
15:16:37:4,6.12,9.98,13.59,17.94
15:16:37:4,6.27,10.27,13.73,18.25
15:16:37:4,5.69,9.69,14.01,17.96
15:16:37:4,5.58,9.58,14.06,17.91
15:16:37:5,5.92,10.95,13.73,18.53
