time,x,y,z,MF
20:00:14:89,27.76,12.26,-27.97,41.27
20:00:14:116,27.76,13.94,-28.95,42.46
20:00:14:126,27.76,13.62,-29.10,42.46
20:00:14:146,27.76,12.59,-29.60,42.49
20:00:14:156,27.67,13.08,-29.13,42.25
20:00:14:178,27.60,13.43,-28.78,42.08
20:00:14:187,28.55,13.11,-28.68,42.54
20:00:14:206,29.10,12.93,-28.62,42.81
20:00:14:236,27.93,12.76,-28.46,41.87
20:00:14:246,27.96,12.81,-28.41,41.87
20:00:14:265,28.43,13.60,-27.64,41.92
20:00:14:276,28.77,13.35,-27.80,42.18
20:00:14:296,29.77,12.59,-28.29,42.95
20:00:14:306,28.38,12.84,-27.89,41.81
20:00:14:326,26.93,13.10,-27.48,40.64
20:00:14:355,27.60,12.09,-27.80,41.00
20:00:14:356,27.60,12.09,-27.80,41.00
20:00:14:374,28.10,12.34,-28.55,41.92
20:00:14:391,28.26,12.43,-28.78,42.21
20:00:14:410,27.76,12.93,-28.62,41.92
20:00:14:430,28.02,13.36,-27.87,41.71
20:00:14:441,28.26,13.77,-27.15,41.54
20:00:14:461,28.26,12.82,-27.84,41.69
20:00:14:475,28.26,12.43,-28.13,41.77
20:00:14:495,27.40,12.64,-28.97,41.83
20:00:14:502,26.93,12.76,-29.44,41.89
20:00:14:521,28.05,11.62,-29.71,42.49
20:00:14:550,28.20,11.80,-29.64,42.58
20:00:14:560,27.93,13.43,-29.11,42.52
20:00:14:581,27.74,12.75,-28.81,41.97
20:00:14:607,27.43,11.58,-28.29,41.07
20:00:14:633,27.61,12.49,-29.18,42.07
20:00:14:634,27.76,13.27,-29.93,42.92
20:00:14:640,28.61,12.66,-29.34,42.88
20:00:14:670,28.63,12.22,-29.11,42.62
20:00:14:680,27.93,11.75,-29.11,42.02
20:00:14:700,27.93,12.61,-28.94,42.15
20:00:14:709,27.93,13.43,-28.78,42.30
20:00:14:729,27.93,12.98,-28.56,42.01
20:00:14:758,27.93,12.75,-28.49,41.89
20:00:14:759,28.22,12.47,-30.17,43.15
20:00:14:789,28.26,12.43,-30.00,43.05
20:00:14:790,28.26,12.43,-28.49,42.01
20:00:14:819,28.26,12.68,-28.25,41.93
20:00:14:829,28.26,13.10,-28.46,42.19
20:00:14:849,28.33,12.74,-29.09,42.56
20:00:14:859,28.43,12.26,-29.93,43.06
20:00:14:876,28.56,12.38,-29.31,42.75
20:00:14:895,28.60,12.43,-29.11,42.66
20:00:14:905,28.14,12.58,-28.66,42.09
20:00:14:925,28.10,12.59,-28.62,42.04
20:00:14:954,27.76,13.27,-28.95,42.25
20:00:14:955,27.76,13.27,-28.95,42.25
20:00:14:984,27.76,13.94,-30.58,43.59
20:00:14:994,28.49,13.39,-29.52,43.15
20:00:15:14,29.10,12.93,-28.62,42.81
20:00:15:25,29.23,14.11,-27.73,42.69
20:00:15:43,29.26,14.44,-27.48,42.66
20:00:15:72,28.60,12.09,-28.78,42.34
20:00:15:83,28.40,12.15,-29.03,42.40
20:00:15:103,27.60,12.43,-30.09,42.68
20:00:15:113,27.45,12.76,-29.10,41.99
20:00:15:132,27.09,13.60,-26.66,40.37
20:00:15:143,27.58,13.44,-27.44,41.16
20:00:15:162,27.60,13.43,-27.48,41.19
20:00:15:192,27.76,12.93,-28.62,41.92
20:00:15:193,27.76,12.93,-28.62,41.92
20:00:15:222,28.43,12.93,-29.27,42.81
20:00:15:223,28.43,12.93,-29.27,42.81
20:00:15:252,27.93,14.44,-27.80,41.97
20:00:15:262,29.15,12.94,-28.47,42.75
20:00:15:283,29.43,12.59,-28.62,42.94
20:00:15:292,28.53,11.95,-29.00,42.40
20:00:15:313,28.26,11.75,-29.11,42.24
20:00:15:342,26.76,13.60,-29.27,41.93
20:00:15:343,26.76,13.60,-29.27,41.93
20:00:15:379,27.93,14.11,-29.11,42.74
20:00:15:383,27.93,14.11,-29.11,42.74
20:00:15:397,26.38,13.40,-27.87,40.65
20:00:15:417,27.01,13.57,-27.54,40.90
20:00:15:429,27.60,13.77,-27.48,41.30
20:00:15:447,27.26,13.21,-28.23,41.41
20:00:15:477,27.12,12.95,-28.65,41.52
20:00:15:487,28.26,13.77,-29.77,43.29
20:00:15:506,28.17,13.80,-29.61,43.14
20:00:15:516,27.76,13.94,-28.95,42.46
20:00:15:536,28.18,14.15,-28.13,42.25
20:00:15:545,28.43,14.27,-27.64,42.14
20:00:15:566,27.71,13.31,-27.64,41.34
20:00:15:581,27.43,12.93,-27.64,41.03
20:00:15:590,28.05,14.49,-28.55,42.57
20:00:15:626,28.14,14.40,-28.57,42.61
20:00:15:627,28.55,12.61,-28.17,42.04
20:00:15:653,28.51,12.51,-29.19,42.68
20:00:15:670,28.43,12.59,-30.26,43.38
20:00:15:687,28.43,12.93,-29.51,42.97
20:00:15:696,28.43,13.94,-27.31,41.82
20:00:15:714,26.23,13.38,-29.20,41.47
20:00:15:732,25.76,13.27,-29.60,41.42
20:00:15:761,27.09,13.60,-28.95,41.92
20:00:15:772,27.44,13.64,-28.99,42.18
20:00:15:791,28.60,13.77,-29.11,43.07
20:00:15:801,27.63,13.84,-28.45,42.01
20:00:15:820,26.43,13.94,-27.64,40.70
20:00:15:852,27.60,13.77,-30.09,43.09
20:00:15:853,27.60,13.77,-30.09,43.09
20:00:15:878,27.93,13.43,-27.80,41.64
20:00:15:897,27.98,13.45,-27.92,41.76
20:00:15:899,28.84,13.74,-29.89,43.75
20:00:15:926,28.60,13.58,-29.47,43.25
20:00:15:936,27.43,12.93,-27.31,40.81
20:00:15:955,27.85,13.35,-27.72,41.50
20:00:15:964,28.43,13.94,-28.29,42.46
20:00:15:985,28.29,13.53,-28.16,42.15
20:00:15:997,28.26,13.43,-28.13,42.08
20:00:16:15,26.55,13.83,-28.52,41.34
20:00:16:44,26.49,13.76,-28.56,41.32
20:00:16:54,28.43,12.93,-28.29,42.14
20:00:16:77,27.95,12.05,-29.14,42.14
20:00:16:84,27.60,11.42,-29.77,42.16
20:00:16:104,28.25,12.74,-27.83,41.66
20:00:16:114,28.60,13.43,-26.82,41.44
20:00:16:134,28.83,13.20,-27.50,41.97
20:00:16:164,28.69,12.76,-27.85,41.97
20:00:16:174,28.10,11.92,-27.97,41.40
20:00:16:196,27.72,12.60,-28.19,41.49
20:00:16:206,27.26,13.43,-28.46,41.64
20:00:16:225,27.35,13.87,-28.88,42.12
20:00:16:234,27.43,14.27,-29.27,42.58
20:00:16:254,28.19,12.74,-28.28,41.91
20:00:16:283,28.38,12.31,-28.07,41.77
20:00:16:285,28.10,12.59,-28.61,42.03
20:00:16:313,28.34,12.59,-28.38,42.04
20:00:16:323,28.76,12.59,-27.97,42.05
20:00:16:343,28.94,13.48,-28.49,42.79
20:00:16:353,29.10,14.27,-28.95,43.46
20:00:16:420,28.46,13.64,-28.74,42.68
20:00:16:421,28.10,13.27,-28.62,42.24
20:00:16:422,27.95,13.99,-27.63,41.72
20:00:16:429,27.93,14.10,-27.48,41.64
20:00:16:450,28.10,12.59,-27.97,41.59
20:00:16:451,28.10,12.59,-27.97,41.59
20:00:16:484,27.26,13.43,-28.78,41.86
20:00:16:488,28.04,12.91,-28.02,41.69
20:00:16:508,28.26,12.76,-27.80,41.65
20:00:16:539,27.43,14.27,-26.99,41.04
20:00:16:540,27.43,14.27,-26.99,41.04
20:00:16:567,28.93,14.44,-28.46,43.07
20:00:16:578,28.67,14.29,-28.66,42.98
20:00:16:598,27.43,13.60,-29.60,42.58
20:00:16:608,28.00,13.14,-29.26,42.58
20:00:16:627,29.10,12.26,-28.62,42.62
20:00:16:638,28.70,13.05,-27.84,42.06
20:00:16:657,28.43,13.60,-27.31,41.70
20:00:16:691,28.76,12.26,-27.97,41.95
20:00:16:698,28.75,12.25,-27.97,41.94
20:00:16:717,26.93,12.09,-28.78,41.23
20:00:16:719,26.93,12.09,-28.78,41.23
20:00:16:747,29.10,13.27,-27.97,42.48
20:00:16:757,28.49,13.51,-27.61,41.91
20:00:16:789,27.43,13.94,-26.99,40.92
20:00:16:808,28.26,14.44,-28.46,42.63
20:00:16:810,28.26,14.44,-28.46,42.63
20:00:16:818,28.70,13.42,-28.03,42.30
20:00:16:838,28.76,13.27,-27.97,42.26
20:00:16:876,28.76,13.27,-26.66,41.40
20:00:16:877,28.76,13.27,-26.66,41.40
20:00:16:894,28.43,13.27,-27.64,41.81
20:00:16:913,28.07,13.48,-27.99,41.87
20:00:16:923,27.60,13.77,-28.46,41.96
20:00:16:942,28.52,13.67,-28.36,42.47
20:00:16:952,29.10,13.60,-28.29,42.80
20:00:16:971,29.10,13.05,-28.82,42.99
20:00:17:1,28.09,13.00,-28.88,42.33
20:00:17:11,26.59,13.10,-28.78,41.32
20:00:17:31,27.16,12.95,-28.78,41.64
20:00:17:41,27.93,12.76,-28.78,42.09
20:00:17:61,27.70,12.53,-29.01,42.02
20:00:17:91,27.78,12.54,-29.11,42.15
20:00:17:92,29.15,13.36,-29.11,43.31
20:00:17:121,29.13,13.57,-28.71,43.09
20:00:17:131,28.76,13.94,-27.64,42.26
20:00:17:152,28.76,13.72,-28.16,42.53
20:00:17:161,28.76,13.27,-29.27,43.13
20:00:17:181,28.66,13.16,-28.96,42.81
20:00:17:191,28.60,13.10,-28.78,42.64
20:00:17:211,29.19,13.10,-29.17,43.30
20:00:17:221,29.60,13.10,-29.44,43.75
20:00:17:244,28.05,13.88,-28.93,42.62
20:00:17:270,27.68,14.02,-28.74,42.29
20:00:17:273,28.25,13.45,-28.46,42.30
20:00:17:301,28.78,13.17,-28.20,42.39
20:00:17:316,29.60,12.76,-27.80,42.57
20:00:17:330,29.03,12.19,-27.57,41.85
20:00:17:341,28.43,11.58,-27.31,41.09
20:00:17:369,28.79,12.50,-28.38,42.31
20:00:17:385,29.03,13.29,-29.25,43.30
20:00:17:416,27.60,13.77,-28.78,42.19
20:00:17:417,27.60,13.77,-28.78,42.19
20:00:17:435,28.26,13.43,-29.11,42.74
20:00:17:445,27.76,12.17,-27.88,41.19
20:00:17:464,27.60,11.75,-27.48,40.68
20:00:17:494,29.60,13.77,-27.48,42.67
20:00:17:495,29.60,13.77,-27.48,42.67
20:00:17:524,26.93,12.43,-30.09,42.25
20:00:17:526,26.93,12.43,-30.09,42.25
20:00:17:554,29.60,13.43,-28.78,43.42
20:00:17:564,29.24,13.24,-28.60,42.99
20:00:17:584,27.43,12.26,-27.64,40.82
20:00:17:595,27.73,11.95,-29.14,41.96
20:00:17:619,27.76,11.92,-29.27,42.07
20:00:17:643,27.60,12.76,-27.80,41.20
20:00:17:645,27.60,12.76,-27.80,41.20
20:00:17:660,28.16,14.75,-27.53,42.05
20:00:17:687,28.26,14.77,-27.56,42.15
20:00:17:704,28.26,13.77,-27.80,41.97
20:00:17:713,28.26,12.93,-27.80,41.70
20:00:17:730,28.26,12.09,-27.80,41.45
20:00:17:748,27.81,12.54,-28.25,41.58
20:00:17:775,27.65,12.76,-28.69,41.84
20:00:17:776,28.88,11.79,-29.09,42.65
20:00:17:793,28.93,11.75,-29.11,42.69
20:00:17:820,28.26,12.09,-28.78,42.11
20:00:17:839,27.89,12.27,-28.51,41.73
20:00:17:850,26.93,12.76,-27.80,40.75
20:00:17:878,27.93,12.11,-27.86,41.26
20:00:17:881,29.77,10.91,-27.97,42.27
20:00:17:898,28.19,11.23,-28.89,41.90
20:00:17:909,27.26,11.42,-29.44,41.71
20:00:17:929,27.53,10.87,-29.97,42.12
20:00:17:958,27.44,10.48,-30.35,42.23
20:00:17:968,26.59,9.06,-31.73,42.38
20:00:17:988,26.06,9.00,-31.90,42.16
20:00:17:998,25.09,8.89,-32.22,41.79
20:00:18:18,24.91,7.98,-32.75,41.91
20:00:18:28,24.76,7.21,-33.20,42.03
20:00:18:47,25.23,7.45,-32.50,41.81
20:00:18:77,25.35,7.26,-32.26,41.66
20:00:18:87,24.59,4.35,-32.71,41.15
20:00:18:107,24.12,3.72,-33.47,41.42
20:00:18:118,23.59,3.01,-34.34,41.77
20:00:18:137,23.30,1.56,-34.81,41.92
20:00:18:147,23.09,0.49,-35.16,42.06
20:00:18:167,22.30,-0.31,-34.65,41.20
20:00:18:196,21.90,-1.28,-34.69,41.04
20:00:18:207,21.08,-4.56,-35.49,41.53
20:00:18:226,21.28,-5.02,-35.30,41.52
20:00:18:236,21.58,-5.74,-35.00,41.51
20:00:18:256,20.03,-7.49,-35.08,41.09
20:00:18:266,18.74,-8.93,-35.16,40.83
20:00:18:287,17.73,-11.98,-35.90,41.80
20:00:18:296,17.41,-12.97,-36.14,42.16
20:00:18:316,19.19,-12.67,-36.72,43.33
20:00:18:347,19.32,-13.55,-36.26,43.26
20:00:18:356,19.08,-15.99,-34.83,42.81
20:00:18:372,18.61,-16.62,-34.22,42.35
20:00:18:390,18.08,-17.34,-33.53,41.85
20:00:18:413,17.46,-18.65,-34.26,42.74
20:00:18:427,16.57,-20.54,-35.32,44.09
20:00:18:451,16.24,-19.86,-33.36,42.09
20:00:18:452,16.24,-19.86,-33.36,42.09
20:00:18:480,16.57,-21.54,-34.67,44.05
20:00:18:490,16.36,-21.62,-34.11,43.57
20:00:18:510,15.57,-21.88,-32.05,41.82
20:00:18:520,15.46,-23.08,-32.80,42.98
20:00:18:540,15.41,-23.73,-33.20,43.62
20:00:18:551,16.72,-23.73,-32.55,43.62
20:00:18:570,16.74,-23.73,-32.54,43.62
20:00:18:580,16.15,-24.33,-33.12,44.15
20:00:18:612,16.08,-24.41,-33.15,44.19
20:00:18:630,16.24,-24.57,-32.05,43.53
20:00:18:633,16.24,-24.57,-32.05,43.53
20:00:18:660,16.57,-24.24,-30.74,42.51
20:00:18:670,17.55,-23.79,-30.48,42.46
20:00:18:689,18.41,-23.39,-30.26,42.45
20:00:18:720,18.08,-26.08,-30.58,44.07
20:00:18:722,18.08,-26.08,-30.58,44.07
20:00:18:755,19.08,-24.07,-30.58,43.34
20:00:18:770,19.08,-24.07,-30.58,43.34
20:00:18:781,17.58,-23.90,-30.74,42.72
20:00:18:797,18.31,-23.78,-31.10,43.22
20:00:18:807,19.58,-23.56,-31.73,44.10
20:00:18:824,19.74,-23.41,-31.73,44.09
20:00:18:834,19.91,-23.23,-31.73,44.07
20:00:18:851,17.98,-23.51,-33.08,44.38
20:00:18:875,17.58,-23.56,-33.36,44.46
20:00:18:884,17.80,-23.56,-32.28,43.75
20:00:18:911,17.91,-23.48,-31.88,43.46
20:00:18:929,17.91,-23.23,-32.38,43.69
20:00:18:938,17.40,-23.89,-32.31,43.79
20:00:18:958,16.74,-24.74,-32.22,43.93
20:00:18:968,18.07,-24.13,-32.33,44.21
20:00:18:989,18.58,-23.90,-32.38,44.33
20:00:19:22,17.07,-22.38,-32.22,42.79
20:00:19:24,17.07,-22.38,-32.22,42.79
20:00:19:48,16.74,-21.71,-32.87,42.80
20:00:19:59,17.02,-21.99,-32.96,43.12
20:00:19:79,17.24,-22.22,-33.03,43.38
20:00:19:88,17.98,-22.67,-32.60,43.59
20:00:19:109,18.08,-22.72,-32.54,43.61
20:00:19:138,17.58,-21.88,-32.71,43.10
20:00:19:148,17.58,-21.88,-32.71,43.10
20:00:19:154,18.27,-21.74,-33.11,43.62
20:00:19:181,18.32,-21.93,-32.92,43.59
20:00:19:198,17.91,-22.89,-31.73,43.03
20:00:19:208,17.74,-22.72,-31.95,43.04
20:00:19:226,17.07,-22.05,-32.87,43.11
20:00:19:243,17.78,-22.40,-31.83,42.80
20:00:19:252,18.41,-22.72,-30.91,42.55
20:00:19:271,16.85,-23.35,-31.82,42.92
20:00:19:288,16.74,-23.39,-31.89,42.95
20:00:19:316,18.24,-22.55,-32.71,43.72
20:00:19:333,17.94,-22.48,-32.49,43.39
20:00:19:343,16.91,-22.22,-31.73,42.26
20:00:19:371,17.25,-22.45,-31.61,42.44
20:00:19:372,17.91,-22.89,-31.40,42.79
20:00:19:408,17.24,-23.56,-31.40,42.88
20:00:19:409,17.24,-23.56,-31.40,42.88
20:00:19:436,19.25,-22.55,-31.07,42.95
20:00:19:447,19.07,-22.79,-31.13,43.04
20:00:19:467,18.24,-23.90,-31.40,43.47
20:00:19:477,18.60,-23.54,-31.59,43.57
20:00:19:497,19.75,-22.38,-32.22,43.92
20:00:19:533,18.24,-23.90,-31.07,43.24
20:00:19:535,18.24,-23.90,-31.07,43.24
20:00:19:556,19.08,-24.74,-31.56,44.41
20:00:19:558,19.08,-24.74,-31.56,44.41
20:00:19:586,19.08,-23.73,-30.26,42.92
20:00:19:596,19.38,-23.43,-30.40,43.00
20:00:19:616,19.75,-23.06,-30.58,43.09
20:00:19:627,18.17,-22.53,-30.84,42.29
20:00:19:646,17.74,-22.38,-30.91,42.09
20:00:19:676,18.24,-22.89,-31.07,42.69
20:00:19:678,18.24,-22.89,-31.07,42.69
20:00:19:706,18.41,-23.06,-29.27,41.56
20:00:19:717,18.24,-23.14,-30.03,42.07
20:00:19:789,17.74,-23.39,-32.22,43.59
20:00:19:790,17.50,-23.39,-31.91,43.26
20:00:19:791,16.74,-23.39,-30.91,42.23
20:00:19:792,16.89,-24.16,-31.06,42.82
20:00:19:795,16.91,-24.24,-31.07,42.88
20:00:19:825,18.41,-22.72,-33.20,44.24
20:00:19:826,18.41,-22.72,-33.20,44.24
20:00:19:855,17.58,-24.24,-30.42,42.68
20:00:19:872,17.93,-23.59,-30.91,42.82
20:00:19:881,19.25,-21.21,-32.71,43.47
20:00:19:900,18.19,-22.00,-31.93,42.84
20:00:19:911,16.57,-23.23,-30.74,41.94
20:00:19:930,17.55,-23.23,-31.51,42.90
20:00:19:960,18.13,-22.84,-32.00,43.30
20:00:19:961,17.59,-20.92,-31.73,41.88
20:00:19:989,17.72,-21.10,-31.86,42.12
20:00:19:999,18.74,-22.72,-32.87,44.14
20:00:20:20,18.57,-22.18,-32.35,43.40
20:00:20:29,18.41,-21.71,-31.89,42.75
20:00:20:49,17.81,-21.91,-31.89,42.60
20:00:20:59,17.41,-22.05,-31.89,42.50
20:00:20:82,16.53,-22.34,-32.46,42.73
20:00:20:109,16.65,-22.47,-32.70,43.03
20:00:20:124,17.41,-22.72,-33.20,43.83
20:00:20:147,17.26,-22.99,-32.94,43.72
20:00:20:155,16.57,-24.24,-31.73,43.23
20:00:20:169,16.95,-23.73,-32.34,43.55
20:00:20:180,17.58,-22.89,-33.36,44.11
20:00:20:202,16.87,-22.65,-32.67,43.19
20:00:20:210,16.57,-22.55,-32.38,42.80
20:00:20:230,16.95,-23.18,-33.47,44.10
20:00:20:259,16.94,-23.44,-33.75,44.44
20:00:20:262,15.65,-23.87,-32.76,43.45
20:00:20:288,15.48,-23.99,-32.37,43.16
20:00:20:298,15.24,-24.24,-31.40,42.49
20:00:20:319,15.47,-23.54,-32.08,42.69
20:00:20:328,15.57,-23.23,-32.38,42.78
20:00:20:348,15.98,-24.45,-31.19,42.73
20:00:20:375,16.08,-24.73,-30.92,42.73
20:00:20:392,17.24,-23.56,-32.05,43.36
20:00:20:403,17.06,-23.97,-32.09,43.53
20:00:20:426,16.41,-25.41,-32.22,44.19
20:00:20:435,16.47,-25.35,-32.28,44.22
20:00:20:453,16.74,-25.08,-32.54,44.36
20:00:20:464,16.93,-24.31,-32.54,44.01
20:00:20:483,17.07,-23.73,-32.54,43.75
20:00:20:495,17.66,-21.08,-31.97,42.17
20:00:20:513,17.74,-20.70,-31.89,41.96
20:00:20:542,17.91,-22.22,-33.03,43.65
20:00:20:552,17.97,-22.19,-33.05,43.68
20:00:20:572,19.58,-21.54,-33.36,44.28
20:00:20:582,18.29,-19.96,-32.38,42.21
20:00:20:602,18.08,-19.69,-32.22,41.86
20:00:20:633,18.91,-18.52,-33.36,42.59
20:00:20:634,18.91,-18.52,-33.36,42.59
20:00:20:662,20.92,-17.17,-32.05,41.95
20:00:20:673,21.13,-16.53,-32.78,42.36
20:00:20:692,21.58,-15.15,-34.34,43.30
20:00:20:702,22.50,-14.23,-31.87,41.53
20:00:20:722,22.92,-13.81,-30.74,40.76
20:00:20:756,22.92,-11.79,-33.03,41.90
20:00:20:758,22.92,-11.79,-33.03,41.90
20:00:20:781,25.59,-9.44,-32.38,42.34
20:00:20:791,25.64,-9.19,-32.35,42.29
20:00:20:811,26.26,-6.41,-32.05,41.93
20:00:20:822,26.34,-5.70,-32.44,42.17
20:00:20:847,26.43,-4.90,-32.87,42.46
20:00:20:851,26.19,-3.22,-32.17,41.61
20:00:20:879,26.09,-2.54,-31.89,41.28
20:00:20:888,26.35,-1.70,-31.63,41.21
20:00:20:898,27.43,1.83,-30.58,41.12
20:00:20:917,27.30,2.22,-31.72,41.91
20:00:20:947,27.24,2.57,-32.07,42.16
20:00:20:949,27.10,4.15,-32.21,42.30
20:00:20:976,26.77,5.62,-31.36,41.61
20:00:20:988,26.09,8.56,-29.60,40.38
20:00:21:5,27.03,8.99,-30.19,41.51
20:00:21:16,27.93,9.40,-30.74,42.59
20:00:21:35,27.59,9.05,-30.19,41.88
20:00:21:65,27.43,8.94,-29.87,41.53
20:00:21:67,27.57,9.90,-28.67,40.99
20:00:21:95,27.81,10.29,-28.10,40.85
20:00:21:105,28.10,10.57,-27.64,40.81
20:00:21:125,28.85,11.33,-28.80,42.31
20:00:21:135,29.26,11.75,-29.44,43.14
20:00:21:154,28.39,11.88,-28.10,41.67
20:00:21:165,28.10,11.92,-27.64,41.18
20:00:21:195,28.26,10.07,-28.13,41.13
20:00:21:215,28.32,11.09,-28.19,41.47
20:00:21:225,28.43,12.93,-28.29,42.14
20:00:21:245,28.82,12.80,-28.42,42.45
20:00:21:254,29.43,12.59,-28.62,42.94
20:00:21:274,29.24,12.20,-29.00,42.95
20:00:21:304,29.03,11.99,-29.23,42.90
20:00:21:305,28.21,12.81,-28.69,42.23
20:00:21:334,27.93,13.09,-28.15,41.76
20:00:21:344,27.43,13.60,-26.66,40.60
20:00:21:371,27.78,13.47,-26.79,40.87
20:00:21:372,29.21,12.91,-27.33,42.03
20:00:21:387,29.60,12.76,-27.48,42.35
20:00:21:451,29.43,11.58,-27.31,41.79
20:00:21:453,29.81,12.16,-28.06,42.70
20:00:21:458,30.10,12.59,-28.62,43.40
20:00:21:460,29.33,13.62,-28.87,43.35
20:00:21:484,29.12,13.86,-28.80,43.24
20:00:21:486,29.41,12.99,-27.11,42.06
20:00:21:514,29.25,12.74,-27.53,42.14
20:00:21:524,28.93,12.43,-28.46,42.44
20:00:21:543,29.50,12.81,-27.52,42.33
20:00:21:573,29.89,13.10,-26.82,42.24
20:00:21:577,29.34,13.10,-26.82,41.85
20:00:21:604,28.88,12.87,-27.20,41.71
20:00:21:613,27.60,12.09,-28.46,41.44
20:00:21:633,28.47,12.97,-27.88,41.91
20:00:21:643,29.60,14.11,-27.15,42.57
20:00:21:663,29.76,13.47,-27.30,42.57
20:00:21:673,29.93,12.76,-27.48,42.59
20:00:21:693,28.96,13.25,-27.24,41.90
20:00:21:702,28.60,13.43,-27.15,41.66
20:00:21:722,28.12,13.27,-27.31,41.38
20:00:21:752,28.25,13.01,-27.06,41.22
20:00:21:762,28.60,12.43,-26.50,40.92
20:00:21:782,28.77,12.60,-26.50,41.09
20:00:21:792,28.93,12.76,-26.50,41.25
20:00:21:812,29.04,12.42,-26.16,41.01
20:00:21:825,29.10,12.26,-26.00,40.90
20:00:21:842,28.47,11.83,-26.42,40.60
20:00:21:852,28.10,11.58,-26.66,40.43
20:00:21:888,29.26,12.76,-27.15,41.91
20:00:21:890,29.26,12.76,-27.15,41.91
20:00:21:917,28.60,13.77,-27.15,41.77
20:00:21:928,28.57,13.80,-27.17,41.77
20:00:21:947,28.43,13.94,-27.31,41.82
20:00:21:957,29.24,13.48,-26.52,41.71
20:00:21:980,29.93,13.10,-25.84,41.66
20:00:22:7,29.77,12.26,-27.31,42.22
20:00:22:17,29.61,12.37,-27.16,42.03
20:00:22:37,28.60,13.10,-26.17,40.92
20:00:22:38,28.60,13.10,-26.17,40.92
20:00:22:66,29.60,12.43,-27.48,42.25
20:00:22:79,30.29,12.01,-27.34,42.53
20:00:22:96,30.43,11.92,-27.31,42.59
20:00:22:126,28.93,12.76,-28.78,42.76
20:00:22:127,28.93,12.76,-28.78,42.76
20:00:22:156,30.27,12.43,-27.15,42.52
20:00:22:157,30.27,12.43,-27.15,42.52
20:00:22:186,28.76,13.94,-27.31,42.04
20:00:22:196,29.31,12.95,-27.20,42.03
20:00:22:215,29.60,12.43,-27.15,42.04
20:00:22:226,28.44,12.59,-27.64,41.60
20:00:22:246,28.43,12.59,-27.64,41.60
20:00:22:275,27.76,12.93,-25.68,39.97
20:00:22:285,27.84,12.93,-25.76,40.07
20:00:22:305,29.43,12.93,-27.31,42.18
20:00:22:315,29.27,13.26,-27.47,42.27
20:00:22:336,29.10,13.60,-27.64,42.38
20:00:22:345,28.32,13.51,-27.72,41.87
20:00:22:372,27.60,13.43,-27.80,41.41
20:00:22:390,27.96,13.43,-27.87,41.70
20:00:22:391,30.94,13.43,-28.46,44.13
20:00:22:410,28.26,12.43,-25.84,40.26
20:00:22:440,28.62,12.79,-25.72,40.55
20:00:22:450,29.26,13.43,-25.51,41.08
20:00:22:479,28.44,13.34,-27.40,41.68
20:00:22:481,27.76,13.27,-28.95,42.25
20:00:22:500,29.94,13.16,-27.42,42.68
20:00:22:529,31.15,13.01,-26.64,43.01
20:00:22:533,30.19,12.32,-27.85,42.88
20:00:22:561,30.28,12.37,-27.64,42.83
20:00:22:577,30.86,12.71,-26.63,42.70
20:00:22:589,30.49,12.76,-26.78,42.54
20:00:22:599,29.93,12.76,-27.15,42.38
20:00:22:619,29.72,12.97,-27.97,42.83
20:00:22:629,29.60,13.10,-28.46,43.10
20:00:22:649,29.99,13.29,-26.94,42.44
20:00:22:679,30.19,13.36,-26.06,42.06
20:00:22:680,29.86,13.02,-27.03,42.33
20:00:22:709,29.02,12.76,-26.92,41.59
20:00:22:718,27.60,12.43,-26.17,40.01
20:00:22:739,27.90,12.49,-26.59,40.52
20:00:22:748,28.43,12.59,-27.31,41.39
20:00:22:768,28.74,12.07,-27.21,41.38
20:00:22:778,28.93,11.75,-27.15,41.38
20:00:22:799,29.62,13.57,-26.47,41.98
20:00:22:828,29.41,13.67,-26.67,42.00
20:00:22:838,28.43,12.93,-27.64,41.71
20:00:22:858,28.78,13.14,-27.16,41.70
20:00:22:874,29.26,13.43,-26.50,41.70
20:00:22:884,29.38,13.55,-26.61,41.88
20:00:22:904,29.77,13.94,-26.99,42.53
20:00:22:913,29.36,13.73,-26.00,41.55
20:00:22:933,29.10,13.60,-25.35,40.92
20:00:22:963,29.60,13.43,-26.17,41.73
20:00:22:964,29.60,13.43,-26.17,41.73
20:00:22:992,29.26,12.09,-26.17,41.08
20:00:23:3,29.91,12.37,-26.62,41.91
20:00:23:22,30.43,12.59,-26.99,42.58
20:00:23:32,29.69,12.14,-26.55,41.64
20:00:23:52,29.60,12.09,-26.50,41.52
20:00:23:86,27.60,12.43,-27.15,40.66
20:00:23:166,27.60,12.43,-27.15,40.66
20:00:23:168,30.10,12.26,-27.64,42.66
20:00:23:169,29.63,12.61,-27.06,42.06
20:00:23:170,28.76,13.27,-26.00,40.98
20:00:23:171,28.97,13.68,-25.87,41.18
20:00:23:175,29.77,15.28,-25.35,41.98
20:00:23:201,28.10,12.26,-26.99,40.84
20:00:23:204,28.10,12.26,-26.99,40.84
20:00:23:211,28.25,12.10,-26.83,40.80
20:00:23:242,28.48,12.19,-26.76,40.94
20:00:23:261,30.10,12.93,-26.33,42.03
20:00:23:271,30.21,13.10,-26.32,42.15
20:00:23:291,31.27,14.78,-26.17,43.37
20:00:23:301,29.69,13.72,-26.17,41.89
20:00:23:321,29.26,13.43,-26.17,41.49
20:00:23:351,30.43,14.27,-26.33,42.70
20:00:23:355,30.43,14.27,-26.33,42.70
