time,x,y,z,MF
19:47:25:896,19.22,-6.88,-31.85,37.82
19:47:25:914,18.91,-6.77,-31.60,37.45
19:47:25:934,20.08,-5.60,-30.14,36.64
19:47:25:945,20.86,-4.61,-30.91,37.58
19:47:25:964,21.41,-3.92,-31.45,38.25
19:47:25:974,20.70,-3.77,-32.14,38.42
19:47:25:993,20.58,-3.75,-32.26,38.45
19:47:26:24,20.75,-2.57,-32.43,38.58
19:47:26:34,20.46,-1.72,-32.59,38.52
19:47:26:53,19.91,-0.05,-32.92,38.47
19:47:26:63,19.35,0.52,-33.47,38.66
19:47:26:83,19.08,0.79,-33.74,38.76
19:47:26:113,17.07,3.48,-32.76,37.10
19:47:26:114,17.07,3.48,-32.76,37.10
19:47:26:123,18.43,4.55,-32.61,37.73
19:47:26:153,18.53,4.66,-32.52,37.72
19:47:26:174,17.91,4.66,-31.61,36.63
19:47:26:183,17.77,5.34,-32.19,37.15
19:47:26:203,17.41,7.18,-33.74,38.63
19:47:26:213,16.98,8.46,-31.67,36.92
19:47:26:233,16.91,8.70,-31.28,36.61
19:47:26:263,16.40,11.56,-32.10,37.86
19:47:26:265,16.40,11.56,-32.10,37.86
19:47:26:293,15.90,11.05,-32.26,37.63
19:47:26:303,16.54,11.77,-31.80,37.72
19:47:26:328,18.57,14.08,-30.30,38.23
19:47:26:337,17.68,13.82,-30.93,38.21
19:47:26:353,16.24,13.40,-31.94,38.25
19:47:26:363,16.64,14.84,-31.34,38.46
19:47:26:383,16.91,15.76,-30.96,38.63
19:47:26:401,16.26,16.84,-29.28,37.48
19:47:26:423,15.90,17.44,-28.34,36.88
19:47:26:443,16.57,16.77,-30.30,38.39
19:47:26:453,16.98,16.84,-29.90,38.29
19:47:26:472,18.57,17.11,-28.34,37.96
19:47:26:482,18.65,17.18,-28.42,38.09
19:47:26:502,18.74,17.27,-28.50,38.24
19:47:26:533,17.74,17.27,-27.85,37.27
19:47:26:540,17.74,17.27,-27.85,37.27
19:47:26:543,19.48,18.39,-27.69,38.53
19:47:26:572,19.39,18.63,-27.46,38.44
19:47:26:592,18.24,19.80,-26.05,37.46
19:47:26:602,18.82,19.74,-26.00,37.68
19:47:26:622,20.08,19.63,-25.89,38.19
19:47:26:632,20.21,20.88,-24.94,38.30
19:47:26:653,20.24,21.14,-24.75,38.33
19:47:26:662,20.24,21.98,-24.75,38.80
19:47:26:683,20.24,22.15,-24.75,38.89
19:47:26:713,19.74,22.65,-24.26,38.62
19:47:26:722,19.87,22.97,-23.88,38.64
19:47:26:743,20.41,24.33,-22.29,38.80
19:47:26:754,20.91,24.55,-22.22,39.17
19:47:26:772,21.58,24.84,-22.13,39.65
19:47:26:783,20.92,23.74,-22.13,38.62
19:47:26:802,20.58,23.16,-22.13,38.07
19:47:26:812,21.47,24.35,-21.55,38.96
19:47:26:842,21.57,24.56,-21.41,39.07
19:47:26:862,21.41,26.02,-19.68,39.02
19:47:26:872,21.37,26.48,-19.39,39.17
19:47:26:889,21.25,27.87,-18.53,39.64
19:47:26:908,20.66,27.80,-18.47,39.26
19:47:26:918,19.74,27.70,-18.37,38.66
19:47:26:937,21.28,26.73,-18.18,38.70
19:47:26:947,22.42,26.02,-18.04,38.79
19:47:26:969,21.67,26.27,-18.53,38.77
19:47:26:997,21.47,26.64,-18.09,38.70
19:47:27:7,21.58,27.19,-16.90,38.61
19:47:27:30,21.58,28.25,-16.90,39.36
19:47:27:37,21.58,29.21,-16.90,40.06
19:47:27:57,21.58,28.28,-16.90,39.38
19:47:27:66,21.58,27.53,-16.90,38.85
19:47:27:86,20.62,27.94,-16.22,38.33
19:47:27:117,20.23,28.22,-16.19,38.31
19:47:27:127,19.58,28.88,-16.57,38.62
19:47:27:147,20.48,28.61,-16.70,38.95
19:47:27:157,21.91,28.20,-16.90,39.51
19:47:27:177,21.69,28.28,-17.12,39.53
19:47:27:187,21.41,28.37,-17.39,39.57
19:47:27:207,19.78,28.14,-16.47,38.13
19:47:27:216,19.08,28.03,-16.08,37.53
19:47:27:236,21.24,29.28,-17.29,40.09
19:47:27:269,21.18,29.46,-17.08,40.10
19:47:27:273,20.52,29.68,-16.22,39.56
19:47:27:296,20.33,29.00,-15.85,38.80
19:47:27:306,20.24,28.20,-15.59,38.06
19:47:27:326,21.21,28.53,-16.11,39.03
19:47:27:336,21.75,28.71,-16.41,39.58
19:47:27:356,22.33,28.51,-16.03,39.60
19:47:27:391,22.49,28.41,-15.97,39.60
19:47:27:392,21.20,28.59,-17.05,39.47
19:47:27:412,20.41,28.71,-17.72,39.43
19:47:27:430,22.08,29.04,-16.08,39.87
19:47:27:439,22.08,28.66,-16.08,39.59
19:47:27:457,22.08,28.03,-16.08,39.14
19:47:27:475,19.96,28.03,-16.49,38.17
19:47:27:502,18.77,28.09,-16.67,37.67
19:47:27:503,19.64,29.54,-14.98,38.50
19:47:27:529,19.75,29.72,-14.78,38.62
19:47:27:547,22.08,30.05,-15.75,40.48
19:47:27:565,21.74,29.94,-15.98,40.30
19:47:27:580,20.08,29.38,-17.06,39.46
19:47:27:592,20.68,28.62,-16.47,38.96
19:47:27:610,21.41,27.70,-15.75,38.39
19:47:27:638,21.41,28.37,-15.10,38.62
19:47:27:640,21.41,28.37,-15.10,38.62
19:47:27:664,20.93,28.61,-15.10,38.53
19:47:27:684,20.75,28.72,-15.18,38.55
19:47:27:701,20.75,29.04,-16.73,39.42
19:47:27:702,20.75,29.04,-16.73,39.42
19:47:27:728,21.91,29.55,-14.94,39.70
19:47:27:746,21.49,29.12,-15.07,39.20
19:47:27:755,20.91,28.54,-15.26,38.53
19:47:27:774,21.31,29.21,-15.65,39.40
19:47:27:793,21.41,29.38,-15.75,39.62
19:47:27:824,21.91,28.20,-16.24,39.24
19:47:27:829,21.91,28.20,-16.24,39.24
19:47:27:852,21.25,29.55,-13.63,38.86
19:47:27:864,21.21,29.56,-13.77,38.90
19:47:27:890,20.75,29.72,-15.43,39.39
19:47:27:891,20.77,29.68,-15.45,39.38
19:47:27:911,21.41,28.71,-16.08,39.26
19:47:27:920,21.87,28.56,-15.93,39.34
19:47:27:950,21.94,28.55,-15.88,39.35
19:47:27:970,22.42,28.71,-15.10,39.43
19:47:27:980,22.18,28.38,-15.05,39.04
19:47:28:0,21.58,27.53,-14.94,38.04
19:47:28:10,21.75,28.54,-15.26,38.99
19:47:28:30,21.91,29.55,-15.59,39.96
19:47:28:39,22.53,28.92,-15.71,39.89
19:47:28:60,22.75,28.71,-15.75,39.87
19:47:28:99,20.75,28.03,-15.10,38.00
19:47:28:104,20.76,28.05,-14.96,37.97
19:47:28:119,20.91,28.20,-13.63,37.66
19:47:28:129,21.00,28.65,-14.23,38.27
19:47:28:150,21.08,29.04,-14.77,38.81
19:47:28:160,21.49,29.04,-14.97,39.11
19:47:28:180,21.75,29.04,-15.10,39.30
19:47:28:192,22.31,29.89,-14.28,39.93
19:47:28:209,22.42,30.05,-14.12,40.06
19:47:28:239,20.58,29.55,-14.61,38.86
19:47:28:250,21.03,30.00,-14.78,39.51
19:47:28:269,22.75,31.74,-15.43,41.98
19:47:28:281,22.53,30.35,-15.78,40.96
19:47:28:309,22.25,28.54,-16.24,39.67
19:47:28:317,21.23,29.11,-15.47,39.21
19:47:28:330,20.75,29.38,-15.10,39.01
19:47:28:340,20.43,29.06,-14.79,38.48
19:47:28:360,20.41,29.04,-14.77,38.45
19:47:28:387,21.75,28.37,-15.10,38.81
19:47:28:421,21.52,28.32,-15.14,38.66
19:47:28:423,20.91,28.20,-15.26,38.28
19:47:28:430,20.87,28.24,-15.46,38.37
19:47:28:449,20.75,28.37,-16.08,38.65
19:47:28:460,21.40,29.47,-15.86,39.73
19:47:28:479,21.75,30.05,-15.75,40.30
19:47:28:493,21.58,29.22,-15.59,39.53
19:47:28:519,21.54,29.10,-15.48,39.38
19:47:28:539,21.41,28.71,-15.10,38.87
19:47:28:549,21.60,28.34,-14.92,38.63
19:47:28:570,21.75,28.03,-14.77,38.43
19:47:28:579,22.57,28.87,-15.98,39.98
19:47:28:599,23.08,29.38,-16.73,40.94
19:47:28:609,21.90,29.97,-15.29,40.15
19:47:28:629,21.75,30.05,-15.10,40.05
19:47:28:659,21.08,29.04,-14.77,38.81
19:47:28:671,20.96,29.32,-14.81,38.97
19:47:28:689,20.58,30.22,-14.94,39.50
19:47:28:699,21.22,29.25,-15.25,39.22
19:47:28:719,21.91,28.20,-15.59,38.97
19:47:28:728,22.27,28.79,-14.78,39.29
19:47:28:748,22.42,29.04,-14.45,39.43
19:47:28:759,21.17,28.10,-15.97,38.64
19:47:28:788,21.17,28.13,-15.88,38.62
19:47:28:808,21.91,28.88,-14.28,38.96
19:47:28:818,21.39,28.95,-14.65,38.86
19:47:28:839,20.75,29.04,-15.10,38.75
19:47:28:848,21.67,29.04,-14.56,39.05
19:47:28:869,22.42,29.04,-14.12,39.31
19:47:28:878,19.96,27.94,-15.19,37.55
19:47:28:900,19.41,27.70,-15.43,37.17
19:47:28:927,22.28,28.22,-15.17,39.03
19:47:28:943,22.84,28.39,-14.90,39.37
19:47:28:944,21.33,28.53,-13.70,38.17
19:47:28:973,21.05,28.94,-14.21,38.50
19:47:28:983,20.58,29.88,-15.59,39.49
19:47:29:3,21.31,28.90,-16.07,39.34
19:47:29:33,21.52,28.51,-16.03,39.15
19:47:29:34,20.98,28.23,-13.89,37.82
19:47:29:63,21.31,28.27,-13.76,37.98
19:47:29:64,22.63,28.49,-14.19,39.05
19:47:29:93,22.13,28.47,-14.77,38.97
19:47:29:103,21.08,28.37,-15.43,38.56
19:47:29:123,21.00,29.45,-15.35,39.29
19:47:29:132,20.91,30.56,-15.26,40.05
19:47:29:153,21.73,30.01,-14.73,39.87
19:47:29:190,21.93,29.78,-14.75,39.82
19:47:29:191,22.08,29.06,-15.73,39.74
19:47:29:212,21.93,28.97,-15.90,39.66
19:47:29:222,20.75,28.37,-17.06,39.07
19:47:29:243,20.66,28.11,-15.98,38.37
19:47:29:253,20.58,27.87,-14.94,37.72
19:47:29:280,21.15,28.30,-14.80,38.30
19:47:29:282,21.91,28.88,-14.61,39.08
19:47:29:302,22.32,28.47,-15.53,39.37
19:47:29:312,22.42,28.37,-15.75,39.44
19:47:29:342,21.41,27.36,-15.10,37.88
19:47:29:363,21.66,27.36,-15.96,38.37
19:47:29:372,22.08,27.36,-17.39,39.23
19:47:29:389,21.94,27.07,-17.39,38.94
19:47:29:423,21.75,26.69,-17.39,38.57
19:47:29:424,19.92,26.23,-17.61,37.35
19:47:29:433,19.08,26.02,-17.72,36.81
19:47:29:452,19.98,25.33,-19.27,37.58
19:47:29:482,20.43,24.99,-20.05,38.00
19:47:29:492,20.75,24.67,-20.99,38.46
19:47:29:513,20.82,24.44,-21.06,38.40
19:47:29:522,20.91,24.17,-21.15,38.32
19:47:29:542,20.07,23.74,-22.79,38.55
19:47:29:552,19.58,23.49,-23.76,38.73
19:47:29:572,20.62,22.44,-24.41,39.05
19:47:29:601,20.97,21.51,-24.93,39.04
19:47:29:612,18.57,20.80,-25.07,37.50
19:47:29:631,18.68,20.58,-25.50,37.72
19:47:29:641,18.91,20.13,-26.38,38.19
19:47:29:662,18.73,18.74,-27.39,38.11
19:47:29:671,18.57,17.44,-28.34,38.11
19:47:29:691,18.26,16.71,-27.84,37.25
19:47:29:701,18.07,16.26,-27.52,36.72
19:47:29:721,17.51,15.13,-28.35,36.60
19:47:29:751,17.25,14.84,-28.65,36.59
19:47:29:796,16.74,14.58,-29.16,36.65
19:47:29:797,17.42,14.58,-30.23,37.81
19:47:29:798,18.41,14.58,-31.77,39.51
19:47:29:811,18.77,12.89,-31.56,38.92
19:47:29:821,19.24,10.71,-31.28,38.26
19:47:29:841,17.34,10.84,-31.90,37.89
19:47:29:871,16.64,10.81,-32.23,37.84
19:47:29:874,15.83,10.23,-33.24,38.21
19:47:29:888,15.57,10.04,-33.57,38.34
19:47:29:917,15.07,6.51,-35.04,38.70
19:47:29:919,15.07,6.51,-35.04,38.70
19:47:29:947,13.06,7.86,-34.72,37.92
19:47:29:956,13.71,4.80,-35.35,38.21
19:47:29:976,14.23,2.31,-35.86,38.65
19:47:29:986,14.36,1.65,-34.97,37.84
19:47:30:6,14.40,1.46,-34.72,37.61
19:47:30:16,13.06,-0.22,-37.01,39.24
19:47:30:53,13.28,-0.47,-36.68,39.02
19:47:30:55,15.00,-2.50,-34.16,37.39
19:47:30:82,15.11,-2.90,-34.02,37.34
19:47:30:94,15.23,-3.75,-33.90,37.35
19:47:30:111,16.50,-4.86,-34.05,38.15
19:47:30:121,17.91,-6.10,-34.23,39.11
19:47:30:141,17.16,-6.85,-33.79,38.51
19:47:30:151,17.07,-6.94,-33.74,38.44
19:47:30:171,18.88,-8.21,-33.87,39.64
19:47:30:204,19.60,-8.67,-33.69,39.93
19:47:30:211,20.08,-8.96,-33.41,39.99
19:47:30:231,20.08,-9.45,-32.93,39.71
19:47:30:241,20.08,-9.97,-32.43,39.42
19:47:30:261,19.95,-10.37,-31.79,38.93
19:47:30:271,19.91,-10.48,-31.61,38.80
19:47:30:291,19.28,-10.79,-31.00,38.07
19:47:30:323,19.40,-11.49,-31.41,38.66
19:47:30:332,19.74,-13.00,-32.43,40.13
19:47:30:350,19.74,-12.52,-31.96,39.60
19:47:30:360,19.74,-11.99,-31.45,39.02
19:47:30:380,19.12,-12.80,-31.18,38.75
19:47:30:397,18.57,-13.50,-30.96,38.54
19:47:30:421,18.63,-13.44,-31.13,38.69
19:47:30:424,18.74,-13.33,-31.45,38.96
19:47:30:440,19.53,-13.07,-31.45,39.26
19:47:30:470,19.98,-13.00,-31.15,39.23
19:47:30:480,21.08,-13.00,-29.81,38.76
19:47:30:500,20.80,-13.28,-30.09,38.91
19:47:30:516,20.58,-13.50,-30.30,39.04
19:47:30:530,19.72,-14.58,-30.30,38.99
19:47:30:560,19.42,-15.07,-30.22,38.95
19:47:30:561,21.05,-13.97,-29.42,38.78
19:47:30:591,20.68,-13.88,-29.96,38.96
19:47:30:600,19.08,-14.01,-31.77,39.62
19:47:30:620,19.15,-14.37,-30.86,39.06
19:47:30:630,19.24,-14.85,-29.65,38.34
19:47:30:650,18.91,-14.51,-29.97,38.30
19:47:30:664,18.57,-14.17,-30.30,38.27
19:47:30:680,20.32,-14.17,-30.94,39.64
19:47:30:710,20.93,-14.08,-31.15,40.09
19:47:30:711,19.39,-13.64,-30.50,38.63
19:47:30:739,19.29,-13.56,-30.14,38.27
19:47:30:750,20.08,-13.67,-29.81,38.45
19:47:30:770,19.56,-14.02,-30.65,38.97
19:47:30:788,19.08,-14.34,-31.45,39.48
19:47:30:800,20.23,-13.76,-30.13,38.81
19:47:30:810,21.08,-13.33,-29.16,38.37
19:47:30:829,19.59,-14.02,-30.62,38.96
19:47:30:859,19.42,-13.58,-30.92,38.95
19:47:30:870,20.08,-11.32,-30.79,38.46
19:47:30:896,20.03,-12.01,-30.84,38.68
19:47:30:898,19.94,-13.41,-30.93,39.17
19:47:30:916,19.80,-13.85,-31.09,39.38
19:47:30:935,18.74,-14.01,-32.43,39.99
19:47:30:945,19.01,-13.56,-31.65,39.33
19:47:30:964,19.24,-13.17,-30.96,38.76
19:47:30:975,18.18,-14.55,-29.61,37.67
19:47:31:4,18.21,-14.61,-29.53,37.65
19:47:31:24,20.58,-13.50,-30.30,39.04
19:47:31:40,20.20,-13.60,-30.30,38.87
19:47:31:54,19.24,-13.84,-30.30,38.47
19:47:31:64,19.50,-13.24,-30.39,38.45
19:47:31:84,19.74,-12.66,-30.47,38.45
19:47:31:94,20.24,-13.42,-29.98,38.58
19:47:31:114,20.41,-13.67,-29.81,38.63
19:47:31:144,19.24,-13.84,-31.61,39.51
19:47:31:154,19.05,-13.68,-31.42,39.21
19:47:31:174,17.41,-12.32,-29.81,36.66
19:47:31:184,17.41,-13.07,-30.42,37.41
19:47:31:204,17.41,-14.34,-31.45,38.70
19:47:31:214,18.13,-14.03,-31.34,38.83
19:47:31:234,18.57,-13.84,-31.28,38.93
19:47:31:264,18.41,-13.67,-32.10,39.45
19:47:31:265,18.41,-13.67,-32.10,39.45
19:47:31:299,19.08,-15.35,-32.76,40.90
19:47:31:308,18.89,-15.10,-32.65,40.63
19:47:31:325,18.24,-14.17,-32.26,39.68
19:47:31:334,17.87,-14.10,-31.76,39.07
19:47:31:354,17.41,-14.01,-31.12,38.31
19:47:31:363,17.18,-13.78,-32.69,39.42
19:47:31:390,17.07,-13.67,-33.41,39.93
19:47:31:400,18.39,-14.11,-32.84,40.19
19:47:31:424,20.08,-14.68,-32.10,40.61
19:47:31:471,19.24,-13.50,-29.98,38.09
19:47:31:489,18.91,-13.83,-30.51,38.47
19:47:31:519,18.24,-14.51,-31.61,39.28
19:47:31:542,17.96,-13.30,-31.52,38.64
19:47:31:544,17.74,-12.32,-31.45,38.15
19:47:31:545,18.67,-11.13,-32.87,39.41
19:47:31:546,18.91,-10.81,-33.25,39.75
19:47:31:563,18.07,-9.30,-31.12,37.17
19:47:31:573,18.26,-8.88,-31.08,37.13
19:47:31:593,18.91,-7.45,-30.96,37.03
19:47:31:604,18.42,-7.24,-31.97,37.60
19:47:31:624,17.74,-6.94,-33.41,38.46
19:47:31:634,18.52,-5.71,-33.30,38.53
19:47:31:654,18.91,-5.09,-33.25,38.58
19:47:31:683,17.24,-4.42,-33.57,38.00
19:47:31:693,17.22,-4.36,-33.50,37.92
19:47:31:713,16.74,-2.57,-31.45,35.72
19:47:31:723,17.00,-2.13,-32.31,36.57
19:47:31:742,17.74,-0.89,-34.72,39.00
19:47:31:752,17.49,0.09,-32.80,37.18
19:47:31:773,17.41,0.46,-32.10,36.52
19:47:31:783,17.53,1.32,-33.42,37.76
19:47:31:803,17.57,1.63,-33.90,38.22
19:47:31:833,16.74,1.13,-31.77,35.93
19:47:31:845,16.72,1.49,-32.00,36.13
19:47:31:863,16.57,3.99,-33.57,37.65
19:47:31:873,15.92,4.75,-33.51,37.41
19:47:31:890,14.73,6.17,-33.41,37.03
19:47:31:913,15.56,6.70,-33.63,37.66
19:47:31:920,16.57,7.35,-33.90,38.44
19:47:31:939,16.36,8.81,-33.49,38.30
19:47:31:949,16.24,9.70,-33.25,38.25
19:47:31:968,17.83,10.78,-31.94,38.14
19:47:32:0,18.09,11.49,-31.56,38.15
19:47:32:7,17.24,14.08,-31.28,38.39
19:47:32:27,17.17,14.01,-30.53,37.72
19:47:32:38,17.07,13.91,-29.49,36.80
19:47:32:57,18.52,15.37,-28.72,37.47
19:47:32:67,19.24,16.09,-28.34,37.85
19:47:32:86,19.36,16.92,-28.46,38.35
19:47:32:113,19.40,17.31,-28.48,38.56
19:47:32:131,18.74,19.63,-27.20,38.42
19:47:32:141,18.60,19.77,-26.77,38.12
19:47:32:158,18.24,20.13,-25.73,37.41
19:47:32:176,18.68,20.40,-25.81,37.84
19:47:32:186,19.08,20.64,-25.89,38.21
19:47:32:204,19.62,22.29,-25.09,38.87
19:47:32:221,19.74,22.65,-24.91,39.03
19:47:32:230,20.40,22.32,-23.94,38.57
19:47:32:266,19.96,22.47,-23.95,38.43
19:47:32:283,16.91,23.49,-24.09,37.66
19:47:32:292,16.98,23.54,-24.10,37.72
19:47:32:313,19.24,24.84,-24.42,39.79
19:47:32:322,19.34,24.74,-23.33,39.12
19:47:32:347,19.41,24.67,-22.62,38.69
19:47:32:372,19.24,25.51,-21.80,38.68
19:47:32:372,19.24,25.51,-21.80,38.68
19:47:32:402,18.91,26.52,-22.13,39.38
19:47:32:425,18.76,26.49,-21.93,39.18
19:47:32:427,18.08,26.35,-20.99,38.24
19:47:32:446,18.21,26.35,-20.72,38.15
19:47:32:461,18.74,26.35,-19.68,37.85
19:47:32:471,18.38,27.43,-19.09,38.14
19:47:32:492,18.24,27.87,-18.86,38.28
19:47:32:501,19.39,28.03,-20.95,40.01
19:47:32:537,19.30,28.05,-20.86,39.94
19:47:32:551,17.74,28.37,-19.02,38.49
19:47:32:561,17.98,28.78,-18.94,38.86
19:47:32:582,18.24,29.21,-18.86,39.27
19:47:32:591,18.05,28.43,-19.62,38.97
19:47:32:611,17.91,27.87,-20.17,38.78
19:47:32:622,18.71,28.68,-20.69,40.01
19:47:32:641,18.91,28.88,-20.82,40.31
19:47:32:671,19.24,29.88,-19.19,40.39
19:47:32:681,19.10,29.56,-19.10,40.04
19:47:32:701,18.41,28.03,-18.70,38.40
19:47:32:711,18.67,28.17,-18.57,38.56
19:47:32:731,19.08,28.37,-18.37,38.81
19:47:32:741,18.75,28.48,-17.20,38.19
19:47:32:760,18.57,28.54,-16.57,37.87
19:47:32:770,18.57,29.16,-18.07,39.01
19:47:32:791,18.57,29.21,-18.21,39.11
19:47:32:821,20.08,28.71,-19.35,40.02
19:47:32:830,19.63,28.80,-19.26,39.82
19:47:32:850,18.41,29.04,-19.02,39.30
19:47:32:861,19.05,28.66,-19.15,39.38
19:47:32:890,19.24,28.54,-19.19,39.41
19:47:32:895,19.06,29.66,-19.19,40.13
19:47:32:923,19.09,30.17,-18.86,40.37
19:47:32:924,20.05,28.10,-17.12,38.53
19:47:32:940,20.08,28.03,-17.06,38.47
19:47:32:967,18.41,29.72,-18.04,39.34
19:47:32:985,18.91,29.55,-18.10,39.47
19:47:32:995,19.91,29.21,-18.21,39.77
19:47:33:14,19.00,30.13,-17.76,39.80
19:47:33:30,18.57,30.56,-17.55,39.84
19:47:33:56,19.08,29.72,-17.39,39.36
19:47:33:58,19.08,29.72,-17.39,39.36
19:47:33:75,19.48,29.85,-17.26,39.60
19:47:33:105,19.31,29.62,-17.35,39.39
19:47:33:148,18.91,29.21,-17.55,38.97
19:47:33:149,19.00,29.51,-17.07,39.03
19:47:33:150,19.08,29.72,-16.73,39.08
19:47:33:165,18.44,30.62,-16.61,39.41
19:47:33:175,18.24,30.89,-16.57,39.52
19:47:33:204,19.73,28.93,-16.01,38.50
19:47:33:224,20.31,28.08,-15.81,38.09
19:47:33:226,17.59,29.38,-17.36,38.39
19:47:33:255,18.11,29.95,-16.85,38.84
19:47:33:264,19.08,30.39,-16.08,39.32
19:47:33:285,19.74,29.26,-16.96,39.16
19:47:33:295,20.08,28.71,-17.39,39.11
19:47:33:314,19.42,29.37,-16.75,38.99
19:47:33:324,19.24,29.55,-16.57,38.96
19:47:33:354,19.91,29.88,-16.90,39.69
19:47:33:375,19.73,29.58,-16.96,39.39
19:47:33:392,19.41,29.04,-17.06,38.88
19:47:33:402,19.40,29.12,-17.07,38.94
19:47:33:425,19.24,30.22,-17.23,39.75
19:47:33:435,19.02,30.08,-16.74,39.33
19:47:33:445,18.41,29.72,-15.43,38.21
19:47:33:466,19.30,30.62,-15.43,39.35
19:47:33:494,19.55,30.94,-15.69,39.82
19:47:33:504,18.91,30.56,-16.57,39.57
19:47:33:524,18.91,30.14,-16.57,39.25
19:47:33:534,18.91,28.88,-16.57,38.29
19:47:33:554,18.91,28.88,-17.21,38.57
19:47:33:563,18.91,28.88,-17.88,38.87
19:47:33:595,18.38,29.14,-16.59,38.24
19:47:33:620,18.24,29.26,-16.43,38.19
19:47:33:621,18.24,29.53,-17.50,38.87
19:47:33:644,18.24,29.44,-17.14,38.64
19:47:33:655,18.24,29.21,-16.24,38.08
19:47:33:674,18.89,29.21,-16.56,38.53
19:47:33:683,19.58,29.21,-16.90,39.02
19:47:33:703,19.72,29.21,-16.76,39.03
19:47:33:739,19.92,29.23,-16.57,39.06
19:47:33:740,20.61,30.15,-16.57,40.10
19:47:33:746,20.91,30.56,-16.57,40.57
19:47:33:774,18.41,30.05,-16.73,39.01
19:47:33:794,19.14,29.99,-16.80,39.34
19:47:33:804,20.24,29.88,-16.90,39.85
19:47:33:823,20.10,29.17,-17.04,39.31
19:47:33:833,19.91,28.20,-17.23,38.58
19:47:33:853,18.79,30.46,-17.00,39.62
19:47:33:890,18.26,31.42,-16.90,40.08
19:47:33:891,18.45,30.11,-16.90,39.15
19:47:33:901,18.57,29.21,-16.90,38.52
19:47:33:929,19.74,29.72,-17.72,39.83
19:47:33:932,19.74,29.72,-17.72,39.83
19:47:33:959,18.91,29.88,-15.26,38.52
19:47:33:969,18.82,29.43,-16.05,38.44
19:47:33:991,18.74,29.04,-16.73,38.40
19:47:33:998,18.74,29.81,-16.48,38.88
19:47:34:18,18.74,30.05,-16.41,39.03
19:47:34:48,20.75,30.73,-16.73,40.68
19:47:34:57,20.72,30.66,-16.71,40.60
19:47:34:78,20.58,30.22,-16.57,40.14
19:47:34:96,19.77,30.13,-16.31,39.55
19:47:34:109,19.08,30.05,-16.08,39.06
19:47:34:118,19.58,29.54,-16.58,39.13
19:47:34:138,19.91,29.21,-16.90,39.18
19:47:34:147,19.18,30.54,-16.18,39.52
19:47:34:167,19.08,30.73,-16.08,39.58
19:47:34:198,20.24,30.22,-16.90,40.11
19:47:34:207,20.13,30.18,-16.86,40.00
19:47:34:227,19.74,30.05,-16.73,39.66
19:47:34:237,19.66,29.66,-16.50,39.22
19:47:34:258,19.58,29.21,-16.24,38.74
19:47:34:287,19.24,29.88,-15.59,38.81
19:47:34:288,19.24,29.88,-15.59,38.81
19:47:34:297,19.24,29.26,-17.10,38.98
19:47:34:329,19.19,29.24,-17.21,38.98
19:47:34:347,18.41,29.72,-17.06,38.90
19:47:34:357,18.50,29.72,-17.25,39.03
19:47:34:377,18.74,29.72,-17.72,39.35
19:47:34:394,19.44,29.30,-17.44,39.25
19:47:34:433,20.41,28.71,-17.06,39.14
19:47:34:449,18.24,30.56,-15.59,38.85
19:47:34:451,18.36,30.46,-15.64,38.85
19:47:34:474,19.91,29.21,-16.24,38.91
19:47:34:475,19.91,29.21,-16.24,38.91
19:47:34:489,18.98,30.15,-16.75,39.37
19:47:34:504,18.41,30.73,-17.06,39.67
19:47:34:521,18.11,29.54,-15.91,38.12
19:47:34:536,18.07,29.70,-16.37,38.43
19:47:34:552,18.07,29.72,-16.41,38.46
19:47:34:566,19.15,29.56,-17.46,39.31
19:47:34:582,19.24,29.55,-17.55,39.39
19:47:34:620,19.58,29.88,-16.90,39.52
19:47:34:630,19.53,29.84,-16.76,39.40
19:47:34:642,19.41,29.72,-16.41,39.10
19:47:34:658,18.80,29.80,-16.49,38.91
19:47:34:673,18.24,29.88,-16.57,38.73
19:47:34:688,18.98,30.38,-16.57,39.47
19:47:34:703,19.24,30.56,-16.57,39.73
19:47:34:720,20.38,28.76,-16.73,39.02
19:47:34:750,20.34,28.82,-16.70,39.02
19:47:34:765,19.74,29.72,-16.41,39.27
19:47:34:781,19.97,29.72,-16.30,39.34
19:47:34:835,20.41,29.72,-16.08,39.48
19:47:34:836,20.48,29.64,-15.86,39.37
19:47:34:840,20.58,29.55,-15.59,39.24
19:47:34:844,19.88,29.90,-16.27,39.42
19:47:34:857,19.24,30.22,-16.90,39.61
19:47:34:876,19.12,29.09,-16.29,38.43
19:47:34:896,19.08,28.71,-16.08,38.03
19:47:34:913,17.91,30.22,-16.90,38.98
19:47:34:926,18.36,29.62,-16.75,38.66
19:47:34:942,18.91,28.88,-16.57,38.29
19:47:34:957,18.44,28.88,-17.03,38.26
19:47:34:972,18.24,28.88,-17.23,38.25
19:47:34:987,19.69,29.69,-16.12,39.10
19:47:35:17,19.70,29.76,-16.18,39.19
19:47:35:32,18.74,30.73,-18.37,40.41
19:47:35:48,19.22,30.14,-17.59,39.84
19:47:35:63,20.24,28.88,-15.92,38.69
19:47:35:80,19.59,30.29,-15.46,39.25
19:47:35:95,19.08,31.40,-15.10,39.72
19:47:35:110,18.81,30.34,-16.64,39.39
19:47:35:125,18.74,30.05,-17.06,39.31
19:47:35:141,18.51,29.37,-16.62,38.49
19:47:35:157,18.41,29.04,-16.41,38.10
19:47:35:185,19.74,30.05,-17.06,39.80
19:47:35:199,19.55,30.25,-17.25,39.93
