time,x,y,z,MF
17:02:14:344,-22.17,35.94,1.41,42.25
17:02:14:359,-21.80,35.81,-2.26,41.99
17:02:14:374,-21.17,35.60,-8.40,42.26
17:02:14:390,-21.07,33.23,-12.71,41.35
17:02:14:406,-21.00,31.74,-15.43,41.06
17:02:14:419,-21.29,26.55,-21.59,40.30
17:02:14:449,-21.34,25.66,-22.63,40.32
17:02:14:463,-21.50,17.11,-26.05,37.87
17:02:14:479,-21.42,14.65,-26.29,36.94
17:02:14:493,-21.17,7.01,-27.03,35.05
17:02:14:508,-19.55,2.94,-26.40,32.99
17:02:14:523,-17.83,-1.39,-25.73,31.33
17:02:14:538,-15.05,-7.61,-27.27,32.06
17:02:14:553,-13.99,-9.97,-27.85,32.72
17:02:14:568,-5.92,-16.80,-27.53,32.79
17:02:14:599,-5.03,-17.77,-27.21,32.88
17:02:14:613,-0.13,-23.59,-24.75,34.19
17:02:14:628,1.75,-26.20,-23.25,35.07
17:02:14:643,5.22,-30.99,-20.49,37.52
17:02:14:666,8.88,-32.09,-18.84,38.26
17:02:14:673,11.39,-32.84,-17.72,39.01
17:02:14:689,14.32,-34.10,-13.49,39.37
17:02:14:702,14.90,-34.35,-12.65,39.52
17:02:14:738,20.08,-36.20,-9.54,42.48
17:02:14:748,20.33,-36.17,-8.79,42.41
17:02:14:764,21.25,-36.04,-6.11,42.28
17:02:14:778,22.09,-35.65,-3.78,42.11
17:02:14:793,23.08,-35.19,-1.04,42.10
17:02:14:807,23.43,-34.84,-0.24,41.99
17:02:14:822,23.58,-34.69,0.10,41.95
17:02:14:837,24.68,-35.48,2.72,43.31
17:02:14:869,24.77,-35.64,2.93,43.50
17:02:14:883,24.92,-36.71,3.37,44.50
17:02:14:897,25.14,-35.93,3.80,44.02
17:02:14:911,25.59,-34.35,4.68,43.09
17:02:14:927,25.78,-34.74,4.68,43.51
17:02:14:942,25.92,-35.03,4.68,43.83
17:02:14:957,25.65,-34.48,6.01,43.39
17:02:14:990,25.59,-34.35,6.32,43.30
17:02:15:3,24.42,-35.19,6.15,43.28
17:02:15:16,24.29,-35.19,6.02,43.18
17:02:15:31,23.75,-35.19,5.50,42.81
17:02:15:46,23.53,-35.27,5.14,42.71
17:02:15:61,23.25,-35.36,4.68,42.58
17:02:15:78,24.84,-35.13,5.13,43.33
17:02:15:91,25.59,-35.03,5.33,43.70
17:02:15:106,23.74,-34.41,5.64,42.18
17:02:15:136,23.63,-34.42,5.49,42.11
17:02:15:152,24.25,-35.36,3.05,42.99
17:02:15:173,24.25,-35.57,2.54,43.13
17:02:15:181,24.25,-36.04,1.41,43.46
17:02:15:197,24.16,-35.21,1.14,42.71
17:02:15:210,24.09,-34.52,0.92,42.10
17:02:15:228,23.42,-34.92,1.31,42.07
17:02:15:242,23.25,-35.03,1.41,42.06
17:02:15:275,23.25,-35.36,-0.22,42.32
17:02:15:291,23.22,-35.51,-0.60,42.43
17:02:15:300,23.08,-36.20,-2.35,43.00
17:02:15:322,23.15,-35.85,-2.14,42.73
17:02:15:330,23.25,-35.36,-1.86,42.36
17:02:15:345,21.93,-35.36,-1.86,41.65
17:02:15:360,21.25,-35.36,-1.86,41.30
17:02:15:376,23.05,-35.06,-3.62,42.11
17:02:15:405,23.18,-35.04,-3.72,42.18
17:02:15:420,21.58,-35.36,-1.53,41.46
17:02:15:435,21.82,-35.31,-1.76,41.55
17:02:15:449,22.42,-35.19,-2.35,41.79
17:02:15:465,23.03,-34.75,-2.43,41.76
17:02:15:479,23.58,-34.35,-2.51,41.75
17:02:15:495,23.20,-34.74,-1.88,41.82
17:02:15:509,23.08,-34.86,-1.70,41.84
17:02:15:539,22.08,-33.85,-2.35,40.48
17:02:15:554,22.21,-33.88,-2.58,40.59
17:02:15:570,22.92,-34.02,-3.82,41.19
17:02:15:584,23.11,-33.69,-3.76,41.03
17:02:15:600,23.42,-33.18,-3.66,40.77
17:02:15:614,23.31,-33.50,-2.72,40.90
17:02:15:629,23.25,-33.68,-2.19,40.98
17:02:15:644,24.13,-34.27,-3.33,42.05
17:02:15:674,24.21,-34.31,-3.53,42.14
17:02:15:688,22.58,-32.34,-5.13,39.77
17:02:15:704,22.76,-32.69,-4.78,40.12
17:02:15:718,23.25,-33.68,-3.82,41.10
17:02:15:737,23.08,-33.51,-3.99,40.89
17:02:15:750,22.92,-33.35,-4.15,40.67
17:02:15:766,22.42,-33.60,-4.39,40.63
17:02:15:781,22.25,-33.68,-4.47,40.61
17:02:15:793,24.06,-32.85,-3.67,40.89
17:02:15:823,23.86,-32.84,-3.78,40.77
17:02:15:838,22.42,-32.84,-4.64,40.03
17:02:15:853,22.66,-33.47,-4.64,40.69
17:02:15:868,23.08,-34.52,-4.64,41.79
17:02:15:883,22.98,-34.63,-4.34,41.78
17:02:15:920,22.92,-34.69,-4.15,41.78
17:02:15:926,23.77,-34.69,-5.83,42.46
17:02:15:943,23.92,-34.69,-6.11,42.58
17:02:15:957,23.25,-35.03,-5.13,42.35
17:02:15:973,22.88,-34.90,-4.69,42.00
17:02:15:987,21.75,-34.52,-3.33,40.94
17:02:16:3,22.23,-34.20,-3.65,40.95
17:02:16:17,22.75,-33.85,-3.98,40.98
17:02:16:32,22.87,-34.70,-4.10,41.76
17:02:16:47,22.92,-35.03,-4.15,42.06
17:02:16:62,21.95,-33.40,-5.73,40.38
17:02:16:92,22.02,-33.42,-5.78,40.44
17:02:16:107,22.92,-34.02,-5.78,41.42
17:02:16:122,23.27,-34.61,-5.44,42.06
17:02:16:137,23.92,-35.70,-4.80,43.24
17:02:16:153,23.22,-34.40,-5.28,41.84
17:02:16:167,22.75,-33.51,-5.62,40.89
17:02:16:182,21.91,-33.79,-5.07,40.59
17:02:16:197,21.75,-33.85,-4.96,40.54
17:02:16:229,21.58,-33.68,-5.78,40.42
17:02:16:242,21.73,-33.76,-5.42,40.51
17:02:16:262,22.25,-34.02,-4.15,40.86
17:02:16:272,22.25,-33.86,-4.60,40.78
17:02:16:287,22.25,-33.68,-5.13,40.69
17:02:16:302,21.31,-34.15,-5.59,40.64
17:02:16:316,20.91,-34.35,-5.78,40.63
17:02:16:331,21.86,-34.99,-4.24,41.47
17:02:16:366,21.87,-35.04,-4.28,41.53
17:02:16:378,21.41,-35.19,-5.62,41.58
17:02:16:391,21.58,-35.47,-5.24,41.85
17:02:16:407,21.91,-36.04,-4.47,42.41
17:02:16:421,21.06,-35.56,-4.38,41.56
17:02:16:436,20.41,-35.19,-4.31,40.91
17:02:16:451,21.09,-35.33,-4.18,41.36
17:02:16:466,21.25,-35.36,-4.15,41.46
17:02:16:495,21.41,-34.52,-4.64,40.89
17:02:16:511,21.28,-34.46,-4.51,40.75
17:02:16:525,20.75,-34.19,-3.98,40.19
17:02:16:540,20.67,-34.70,-4.05,40.59
17:02:16:555,20.58,-35.36,-4.15,41.12
17:02:16:570,20.46,-34.79,-4.70,40.64
17:02:16:585,20.41,-34.52,-4.96,40.41
17:02:16:602,21.95,-35.14,-4.66,41.69
17:02:16:630,22.06,-35.22,-4.57,41.81
17:02:16:645,21.75,-35.53,-3.66,41.82
17:02:16:660,21.44,-35.64,-4.06,41.78
17:02:16:674,20.75,-35.87,-4.96,41.73
17:02:16:690,21.39,-36.15,-3.62,42.15
17:02:16:706,21.91,-36.37,-2.51,42.54
17:02:16:720,20.86,-36.11,-3.03,41.81
17:02:16:750,20.51,-36.04,-3.29,41.59
17:02:16:764,20.24,-36.04,-3.82,41.51
17:02:16:781,20.30,-35.68,-3.82,41.23
17:02:16:794,20.58,-34.02,-3.82,39.94
17:02:16:810,20.37,-34.09,-3.21,39.84
17:02:16:824,20.08,-34.19,-2.35,39.72
17:02:16:843,19.97,-35.40,-2.89,40.75
17:02:16:854,19.91,-36.04,-3.17,41.29
17:02:16:869,20.21,-34.83,-3.17,40.39
17:02:16:899,20.23,-34.71,-3.22,40.30
17:02:16:914,19.91,-35.03,-4.47,40.54
17:02:16:933,20.20,-35.41,-4.29,40.99
17:02:16:944,20.91,-36.37,-3.82,42.13
17:02:16:960,20.47,-36.28,-3.39,41.80
17:02:16:973,20.08,-36.20,-3.00,41.51
17:02:16:990,20.72,-35.56,-3.88,41.34
17:02:17:7,20.91,-35.36,-4.15,41.29
17:02:17:34,20.58,-36.37,-2.84,41.89
17:02:17:48,20.55,-36.19,-2.86,41.72
17:02:17:63,20.41,-35.19,-3.00,40.80
17:02:17:88,20.28,-35.19,-2.87,40.72
17:02:17:93,20.08,-35.19,-2.68,40.61
17:02:17:111,20.71,-35.19,-3.09,40.95
17:02:17:123,21.08,-35.19,-3.33,41.16
17:02:17:138,21.52,-35.34,-3.19,41.50
17:02:17:168,21.56,-35.37,-3.17,41.55
17:02:17:182,20.75,-35.87,-3.33,41.57
17:02:17:203,21.05,-35.91,-2.86,41.72
17:02:17:212,21.91,-36.04,-1.53,42.20
17:02:17:230,21.33,-36.46,-1.94,42.28
17:02:17:244,20.75,-36.88,-2.35,42.38
17:02:17:258,20.62,-36.25,-2.96,41.81
17:02:17:272,20.58,-36.04,-3.17,41.62
17:02:17:309,21.40,-35.21,-3.97,41.39
17:02:17:317,21.48,-35.35,-3.79,41.54
17:02:17:332,21.91,-36.37,-2.51,42.54
17:02:17:347,21.17,-36.00,-3.36,41.90
17:02:17:363,19.91,-35.36,-4.80,40.87
17:02:17:377,20.52,-34.95,-4.20,40.75
17:02:17:393,20.91,-34.69,-3.82,40.69
17:02:17:411,20.06,-34.69,-3.54,40.23
17:02:17:422,19.91,-34.69,-3.49,40.15
17:02:17:451,20.41,-34.19,-2.68,39.91
17:02:17:467,20.29,-34.71,-3.18,40.33
17:02:17:481,19.91,-36.37,-4.80,41.74
17:02:17:497,20.63,-35.48,-4.41,41.28
17:02:17:517,21.41,-34.52,-3.98,40.82
17:02:17:526,20.45,-35.01,-4.45,40.79
17:02:17:541,20.08,-35.19,-4.64,40.78
17:02:17:556,20.24,-34.06,-5.42,39.99
17:02:17:587,20.28,-34.13,-5.31,40.05
17:02:17:611,20.58,-35.03,-4.15,40.84
17:02:17:618,20.57,-35.06,-4.14,40.86
17:02:17:650,20.24,-36.37,-3.82,41.80
17:02:17:653,20.36,-36.03,-3.71,41.55
17:02:17:667,20.41,-35.87,-3.66,41.43
17:02:17:680,20.00,-35.45,-4.60,40.96
17:02:17:693,19.91,-35.36,-4.80,40.87
17:02:17:727,21.08,-35.53,-4.31,41.54
17:02:17:743,20.78,-35.39,-4.44,41.28
17:02:17:757,19.24,-34.69,-5.13,40.00
17:02:17:771,19.85,-35.00,-5.42,40.60
17:02:17:785,20.58,-35.36,-5.78,41.32
17:02:17:799,21.04,-34.66,-4.19,40.76
17:02:17:815,21.25,-34.35,-3.49,40.54
17:02:17:829,20.93,-34.35,-5.33,40.58
17:02:17:860,20.75,-34.24,-5.48,40.41
17:02:17:876,18.91,-33.01,-5.78,38.48
17:02:17:890,19.61,-33.61,-5.52,39.30
17:02:17:904,21.08,-34.86,-4.96,41.04
17:02:17:919,20.23,-35.33,-4.32,40.94
17:02:17:934,19.58,-35.70,-3.82,40.89
17:02:17:949,19.58,-34.89,-5.92,40.44
17:02:17:964,19.58,-34.69,-6.44,40.35
17:02:17:994,18.57,-34.69,-4.15,39.57
17:02:18:8,18.76,-34.88,-4.21,39.83
17:02:18:26,19.58,-35.70,-4.47,40.96
17:02:18:41,19.29,-35.70,-4.61,40.84
17:02:18:56,18.91,-35.70,-4.80,40.68
17:02:18:71,19.69,-34.91,-4.47,40.33
17:02:18:86,20.08,-34.52,-4.31,40.17
17:02:18:101,19.77,-36.67,-5.20,41.98
17:02:18:131,19.71,-36.81,-5.30,42.09
17:02:18:146,19.24,-35.70,-5.46,40.92
17:02:18:161,18.99,-35.95,-4.92,40.96
17:02:18:177,18.41,-36.54,-3.66,41.08
17:02:18:191,18.50,-35.54,-4.10,40.28
17:02:18:206,18.57,-34.69,-4.47,39.60
17:02:18:222,20.40,-34.95,-4.47,40.72
17:02:18:243,20.91,-35.03,-4.47,41.04
17:02:18:263,20.41,-33.51,-5.29,39.59
17:02:18:282,20.27,-33.60,-5.26,39.59
17:02:18:292,19.58,-34.02,-5.13,39.58
17:02:18:307,19.37,-34.50,-5.06,39.89
17:02:18:330,19.08,-35.19,-4.96,40.34
17:02:18:338,20.27,-33.78,-5.49,39.77
17:02:18:352,20.91,-33.01,-5.78,39.50
17:02:18:367,20.17,-34.66,-4.18,40.32
17:02:18:400,20.09,-34.85,-4.04,40.43
17:02:18:416,20.58,-34.69,-5.46,40.70
17:02:18:434,20.81,-34.83,-5.23,40.91
17:02:18:442,21.41,-35.19,-4.64,41.46
17:02:18:458,20.72,-34.67,-4.97,40.70
17:02:18:472,20.08,-34.19,-5.29,40.00
17:02:18:492,19.57,-34.44,-5.04,39.93
17:02:18:516,19.41,-34.52,-4.96,39.91
17:02:18:518,20.91,-36.04,-4.47,41.90
17:02:18:546,21.01,-35.65,-4.52,41.63
17:02:18:561,21.58,-33.35,-4.80,40.01
17:02:18:576,21.39,-33.41,-5.11,40.00
17:02:18:591,21.08,-33.51,-5.62,39.99
17:02:18:606,20.87,-33.72,-5.21,40.00
17:02:18:623,20.75,-33.85,-4.96,40.01
17:02:18:636,21.32,-34.43,-6.38,41.00
17:02:18:666,21.42,-34.51,-6.58,41.15
17:02:18:681,22.42,-33.18,-5.29,40.39
17:02:18:696,22.46,-33.05,-5.66,40.36
17:02:18:712,22.58,-32.67,-6.76,40.29
17:02:18:729,22.99,-32.26,-6.36,40.12
17:02:18:756,23.42,-31.83,-5.94,39.96
17:02:18:759,23.06,-31.95,-5.98,39.85
17:02:18:776,21.91,-32.34,-6.11,39.54
17:02:18:791,22.47,-32.00,-6.22,39.59
17:02:18:824,22.65,-32.05,-6.29,39.75
17:02:18:849,21.91,-33.68,-6.44,40.69
17:02:18:850,22.40,-33.20,-6.20,40.52
17:02:18:863,23.25,-32.34,-5.78,40.24
17:02:18:879,22.55,-32.03,-6.08,39.64
17:02:18:893,22.08,-31.83,-6.27,39.24
17:02:18:908,21.80,-32.40,-8.20,39.90
17:02:18:927,21.75,-32.50,-8.56,40.03
17:02:18:938,21.75,-31.11,-8.29,38.85
17:02:18:969,21.82,-30.98,-8.38,38.81
17:02:18:983,22.08,-31.50,-8.89,39.48
17:02:18:998,22.22,-31.71,-8.40,39.62
17:02:19:15,22.75,-32.50,-6.60,40.22
17:02:19:28,23.48,-32.87,-5.89,40.82
17:02:19:44,24.09,-33.18,-5.29,41.34
17:02:19:57,23.62,-32.71,-1.50,40.38
17:02:19:87,23.66,-32.66,-1.31,40.35
17:02:19:103,24.42,-32.50,-2.35,40.72
17:02:19:117,24.14,-32.56,-3.06,40.65
17:02:19:134,23.58,-32.67,-4.47,40.54
17:02:19:149,23.97,-32.67,-4.85,40.81
17:02:19:162,24.25,-32.67,-5.13,41.01
17:02:19:177,23.02,-33.09,-5.26,40.65
17:02:19:192,22.75,-33.18,-5.29,40.57
17:02:19:207,21.25,-33.59,-5.69,40.15
17:02:19:229,20.91,-33.68,-5.78,40.06
17:02:19:256,22.08,-33.18,-6.93,40.45
17:02:19:295,21.41,-33.10,-6.71,39.99
17:02:19:296,20.58,-33.01,-6.44,39.43
17:02:19:297,20.45,-33.38,-6.68,39.72
17:02:19:317,20.24,-34.02,-7.09,40.22
17:02:19:326,20.24,-33.08,-5.57,39.18
17:02:19:342,20.24,-33.01,-5.46,39.10
17:02:19:371,20.91,-34.35,-4.80,40.50
17:02:19:387,20.71,-34.39,-4.92,40.45
17:02:19:401,20.08,-34.52,-5.29,40.28
17:02:19:416,19.56,-34.81,-4.68,40.20
17:02:19:431,18.57,-35.36,-3.49,40.10
17:02:19:447,19.49,-34.85,-4.59,40.19
17:02:19:455,20.08,-34.52,-5.29,40.28
17:02:19:486,19.74,-35.53,-3.98,40.84
17:02:19:501,20.07,-35.48,-3.75,40.94
17:02:19:516,20.91,-35.36,-3.17,41.20
17:02:19:533,20.98,-35.58,-3.23,41.43
17:02:19:548,21.08,-35.87,-3.33,41.74
17:02:19:562,20.41,-35.64,-3.11,41.19
17:02:19:579,20.08,-35.53,-3.00,40.92
17:02:19:593,17.66,-35.53,-4.48,39.93
17:02:19:622,17.59,-35.51,-4.57,39.89
17:02:19:639,21.08,-35.19,-3.33,41.16
17:02:19:653,21.03,-35.44,-3.57,41.36
17:02:19:668,20.91,-36.04,-4.15,41.87
17:02:19:683,20.47,-35.23,-3.71,40.91
17:02:19:698,20.08,-34.52,-3.33,40.07
17:02:19:717,20.34,-34.26,-3.58,40.00
17:02:19:751,20.41,-34.19,-3.66,39.98
17:02:19:764,19.37,-34.40,-4.47,39.73
17:02:19:770,19.32,-34.69,-4.88,40.01
17:02:19:789,21.08,-35.19,-4.64,41.29
17:02:19:800,20.68,-35.19,-4.51,41.07
17:02:19:815,20.08,-35.19,-4.31,40.75
17:02:19:830,19.74,-35.53,-5.93,41.08
17:02:19:850,19.74,-35.53,-5.94,41.08
17:02:19:862,18.56,-34.94,-5.36,39.92
17:02:19:894,18.41,-34.89,-5.27,39.80
17:02:19:910,18.41,-35.87,-4.64,40.58
17:02:19:911,18.41,-35.87,-4.64,40.58
17:02:19:936,19.74,-34.86,-4.96,40.37
17:02:19:951,19.22,-35.60,-4.86,40.75
17:02:19:966,18.91,-36.04,-4.80,40.98
17:02:19:984,18.78,-37.18,-4.43,41.89
17:02:19:999,18.74,-37.55,-4.31,42.19
17:02:20:14,18.74,-36.86,-5.21,41.67
17:02:20:30,18.74,-36.54,-5.62,41.45
17:02:20:45,19.36,-36.54,-5.92,41.78
17:02:20:69,19.17,-34.59,-4.52,39.80
17:02:20:86,19.08,-33.85,-3.98,39.06
17:02:20:102,19.08,-35.53,-4.80,40.61
17:02:20:117,19.08,-36.54,-5.29,41.56
17:02:20:131,18.06,-36.10,-6.28,40.86
17:02:20:161,17.90,-36.02,-6.44,40.74
17:02:20:175,17.74,-34.86,-6.93,39.72
17:02:20:190,17.86,-35.15,-7.05,40.06
17:02:20:205,18.24,-36.04,-7.42,41.06
17:02:20:220,18.65,-36.12,-7.50,41.34
17:02:20:241,19.08,-36.20,-7.58,41.62
17:02:20:248,17.86,-36.00,-6.79,40.76
17:02:20:263,17.07,-35.87,-6.27,40.22
17:02:20:277,19.03,-35.21,-7.55,40.73
17:02:20:312,18.98,-35.47,-7.67,40.96
17:02:20:314,18.76,-36.15,-7.89,41.48
17:02:20:344,18.79,-35.60,-7.86,41.01
17:02:20:352,18.91,-34.02,-7.74,39.68
17:02:20:368,19.38,-34.50,-8.21,40.41
17:02:20:384,19.41,-34.52,-8.23,40.45
17:02:20:399,19.27,-34.95,-7.27,40.56
17:02:20:414,19.24,-35.03,-7.09,40.59
17:02:20:447,18.91,-34.69,-7.42,40.20
17:02:20:463,19.10,-34.88,-7.15,40.41
17:02:20:477,19.74,-35.53,-6.27,41.13
17:02:20:493,19.50,-34.92,-6.86,40.58
17:02:20:501,19.08,-33.85,-7.91,39.65
17:02:20:518,19.43,-34.93,-5.46,40.34
17:02:20:533,19.58,-35.36,-4.47,40.67
17:02:20:549,19.90,-35.69,-5.41,41.21
17:02:20:579,19.99,-35.72,-5.47,41.30
17:02:20:596,20.75,-35.87,-5.62,41.81
17:02:20:612,20.40,-35.75,-5.28,41.50
17:02:20:628,19.74,-35.53,-4.64,40.91
17:02:20:637,19.23,-36.05,-4.51,41.10
17:02:20:652,18.41,-36.88,-4.31,41.44
17:02:20:668,20.06,-37.16,-5.66,42.60
17:02:20:690,20.41,-37.21,-5.94,42.86
17:02:20:716,19.74,-36.20,-2.68,41.32
17:02:20:732,19.67,-35.99,-2.88,41.12
17:02:20:751,19.41,-35.19,-3.66,40.36
17:02:20:760,19.60,-35.32,-3.66,40.56
17:02:20:782,20.41,-35.87,-3.66,41.43
17:02:20:790,20.64,-35.64,-4.34,41.41
17:02:20:799,20.75,-35.53,-4.64,41.41
17:02:20:814,20.27,-35.69,-3.87,41.23
17:02:20:844,20.24,-35.64,-3.85,41.17
17:02:20:858,20.24,-35.03,-4.15,40.67
17:02:20:873,20.41,-35.08,-3.99,40.78
17:02:20:888,20.75,-35.19,-3.66,41.02
17:02:20:903,20.18,-34.62,-3.10,40.19
17:02:20:917,19.74,-34.19,-2.68,39.57
17:02:20:933,20.56,-33.10,-3.47,39.11
17:02:20:948,20.75,-32.84,-3.66,39.02
17:02:20:977,19.24,-35.36,-4.15,40.47
17:02:20:992,19.57,-35.36,-3.57,40.57
17:02:21:7,20.91,-35.36,-1.20,41.10
17:02:21:22,21.35,-35.36,-2.78,41.40
17:02:21:38,21.91,-35.36,-4.80,41.88
17:02:21:66,21.80,-34.56,-4.24,41.08
17:02:21:67,21.75,-34.19,-3.98,40.71
17:02:21:82,20.52,-34.50,-2.18,40.19
17:02:21:112,20.42,-34.56,-2.10,40.19
17:02:21:130,20.58,-35.03,-3.17,40.75
17:02:21:142,20.42,-34.77,-2.91,40.43
17:02:21:156,20.08,-34.19,-2.35,39.72
17:02:21:174,20.54,-34.65,-1.72,40.31
17:02:21:187,20.91,-35.03,-1.20,40.81
17:02:21:202,20.78,-35.96,-3.14,41.65
17:02:21:216,20.75,-36.20,-3.66,41.89
17:02:21:249,20.91,-35.70,-3.82,41.55
17:02:21:263,21.03,-35.64,-3.59,41.54
17:02:21:277,21.58,-35.36,-2.51,41.50
17:02:21:292,21.16,-35.22,-2.92,41.19
17:02:21:308,20.58,-35.03,-3.49,40.77
17:02:21:321,21.13,-34.03,-3.60,40.22
17:02:21:337,21.41,-33.51,-3.66,39.94
17:02:21:351,22.77,-35.18,-2.92,42.01
17:02:21:381,22.83,-35.29,-2.78,42.12
17:02:21:395,21.08,-33.85,-1.70,39.91
17:02:21:411,21.18,-33.95,-2.17,40.07
17:02:21:425,21.41,-34.19,-3.33,40.48
17:02:21:443,21.32,-34.28,-3.76,40.54
17:02:21:456,21.25,-34.35,-4.15,40.61
17:02:21:470,21.63,-33.96,-3.77,40.44
17:02:21:485,21.75,-33.85,-3.66,40.40
17:02:21:515,21.41,-33.51,-5.62,40.17
17:02:21:530,21.33,-33.70,-5.54,40.27
17:02:21:546,20.91,-34.69,-5.13,40.83
17:02:21:560,20.98,-34.36,-5.32,40.60
17:02:21:575,21.08,-33.85,-5.62,40.27
17:02:21:590,20.33,-33.53,-5.72,39.62
17:02:21:605,19.91,-33.35,-5.78,39.27
17:02:21:620,21.82,-33.79,-6.21,40.70
17:02:21:650,22.03,-33.86,-6.26,40.88
17:02:21:666,20.24,-34.35,-5.78,40.29
17:02:21:680,20.33,-34.09,-5.52,40.07
17:02:21:694,20.58,-33.35,-4.80,39.48
17:02:21:710,21.26,-33.86,-5.47,40.35
17:02:21:730,21.91,-34.35,-6.11,41.20
17:02:21:741,21.04,-34.23,-6.23,40.66
17:02:21:758,20.75,-34.19,-6.27,40.48
17:02:21:774,20.41,-33.19,-7.24,39.63
17:02:21:801,20.34,-33.43,-6.92,39.74
17:02:21:816,19.91,-35.03,-4.80,40.58
17:02:21:831,21.04,-35.03,-4.80,41.14
17:02:21:848,22.92,-35.03,-4.80,42.13
17:02:21:859,21.89,-35.03,-5.81,41.71
17:02:21:877,21.25,-35.03,-6.44,41.47
17:02:21:889,21.10,-34.88,-6.01,41.21
17:02:21:919,21.08,-34.86,-5.94,41.17
17:02:21:934,21.75,-34.52,-4.31,41.03
17:02:21:950,21.66,-33.86,-4.23,40.42
17:02:21:965,21.41,-31.83,-3.98,38.57
17:02:21:979,21.41,-32.81,-4.46,39.44
17:02:21:994,21.41,-33.85,-4.96,40.36
17:02:22:10,21.05,-33.97,-3.89,40.15
17:02:22:25,20.91,-34.02,-3.49,40.08
17:02:22:40,19.94,-34.02,-5.71,39.84
17:02:22:70,20.06,-33.94,-5.78,39.85
17:02:22:86,21.25,-33.35,-5.78,39.96
17:02:22:101,21.30,-33.76,-5.15,40.25
17:02:22:118,21.41,-34.52,-3.98,40.82
17:02:22:133,20.42,-35.32,-3.98,40.99
17:02:22:143,19.74,-35.87,-3.98,41.14
17:02:22:159,19.88,-35.73,-5.21,41.22
17:02:22:176,19.91,-35.70,-5.46,41.24
17:02:22:205,20.75,-33.18,-5.29,39.49
17:02:22:221,20.86,-33.66,-5.18,39.93
17:02:22:239,21.25,-35.36,-4.80,41.53
17:02:22:251,21.04,-35.23,-4.47,41.28
17:02:22:265,20.24,-34.69,-3.17,40.29
17:02:22:278,20.71,-34.46,-4.08,40.41
17:02:22:294,20.91,-34.35,-4.47,40.47
17:02:22:309,20.44,-34.83,-4.32,40.61
17:02:22:342,20.43,-34.82,-4.32,40.60
17:02:22:353,20.58,-34.35,-4.47,40.29
17:02:22:371,20.52,-34.63,-4.53,40.51
17:02:22:384,20.41,-35.19,-4.64,40.95
17:02:22:402,20.88,-35.29,-5.10,41.32
17:02:22:413,21.25,-35.36,-5.46,41.61
17:02:22:427,21.92,-35.23,-5.06,41.80
17:02:22:443,22.08,-35.19,-4.96,41.84
17:02:22:474,21.08,-33.85,-4.96,40.18
17:02:22:490,21.31,-33.82,-4.80,40.26
17:02:22:502,22.25,-33.68,-4.15,40.58
17:02:22:517,22.47,-33.61,-3.93,40.62
17:02:22:532,22.75,-33.51,-3.66,40.67
17:02:22:548,22.97,-34.19,-1.89,41.24
17:02:22:564,23.08,-34.52,-1.04,41.54
17:02:22:591,22.78,-34.52,-1.34,41.38
17:02:22:606,22.80,-34.45,-1.28,41.33
17:02:22:644,23.58,-33.35,0.10,40.84
17:02:22:645,23.38,-33.55,-0.19,40.89
17:02:22:656,22.92,-34.02,-0.88,41.03
17:02:22:667,22.46,-33.93,-0.79,40.70
17:02:22:681,22.08,-33.85,-0.71,40.42
17:02:22:696,23.13,-33.06,-1.23,40.36
17:02:22:710,23.42,-32.84,-1.37,40.36
17:02:22:743,21.91,-34.69,-1.53,41.06
17:02:22:757,21.97,-34.58,-1.86,41.01
17:02:22:772,22.25,-34.02,-3.49,40.80
17:02:22:786,22.52,-33.88,-3.49,40.83
17:02:22:801,22.92,-33.68,-3.49,40.89
17:02:22:815,22.05,-34.12,-2.43,40.70
17:02:22:830,21.58,-34.35,-1.86,40.61
17:02:22:846,21.13,-35.10,-4.05,41.17
17:02:22:878,21.07,-35.14,-4.22,41.19
17:02:22:893,20.75,-33.85,-2.02,39.75
17:02:22:908,20.79,-33.99,-2.25,39.91
17:02:22:920,20.91,-34.35,-2.84,40.32
17:02:22:936,22.30,-33.65,-4.03,40.57
17:02:22:952,23.58,-33.01,-5.13,40.89
17:02:22:969,22.18,-33.65,-5.25,40.64
17:02:22:980,21.75,-33.85,-5.29,40.58
17:02:23:11,22.08,-33.85,-3.98,40.61
17:02:23:28,22.08,-33.55,-4.08,40.37
17:02:23:39,22.08,-31.83,-4.64,39.02
17:02:23:57,22.53,-32.94,-4.83,40.20
17:02:23:72,23.25,-34.69,-5.13,42.08
17:02:23:92,22.20,-33.63,-4.30,40.53
17:02:23:100,21.58,-33.01,-3.82,39.62
17:02:23:116,21.29,-34.47,-4.39,40.75
17:02:23:147,21.26,-34.67,-4.48,40.92
17:02:23:160,22.25,-33.35,-5.13,40.41
17:02:23:175,22.20,-33.39,-5.09,40.42
17:02:23:191,22.08,-33.51,-4.96,40.44
17:02:23:207,21.75,-33.68,-4.15,40.31
17:02:23:225,21.41,-33.85,-3.33,40.19
17:02:23:240,21.78,-34.72,-3.69,41.15
17:02:23:250,21.91,-35.03,-3.82,41.49
17:02:23:271,21.91,-33.38,-3.82,40.11
17:02:23:294,21.83,-33.68,-3.90,40.32
17:02:23:311,21.25,-36.04,-4.47,42.07
17:02:23:328,21.49,-35.55,-4.71,41.80
17:02:23:339,21.91,-34.69,-5.13,41.35
17:02:23:356,22.02,-33.78,-4.24,40.54
